Candidate,Party,State,Office,Incumbency,Result,Total Money
"DEVAL, PATRICK L & MURRAY, TIMOTHY P",DEMOCRATIC,MA,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,17985321.52
"HEALEY, KERRY MURPHY & HILLMAN, REED V",REPUBLICAN,MA,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,16688859.83
"MIHOS, CHRISTY P & SULLIVAN, JOHN J",UNENROLLED,MA,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,4157572.42
"CAHILL, TIMOTHY P",DEMOCRATIC,MA,TREASURER,Incumbent,Won-General,3507970.44
"COAKLEY, MARTHA M",DEMOCRATIC,MA,ATTORNEY GENERAL,Open,Won-General,1649648.60
"GALVIN, WILLIAM F",DEMOCRATIC,MA,SECRETARY OF STATE,Incumbent,Won-General,1431135.45
"DIMASI, SALVATORE F",DEMOCRATIC,MA,HOUSE DISTRICT THIRD SUFFOLK,Incumbent,Won-General,796861.29
"TRAVAGLINI, ROBERT",DEMOCRATIC,MA,SENATE DISTRICT FIRST SUFFOLK AND MIDDLESEX,Incumbent,Won-General,785720.00
"DENUCCI, JOSEPH",DEMOCRATIC,MA,AUDITOR,Incumbent,Won-General,756239.16
"MURRAY, THERESE",DEMOCRATIC,MA,SENATE DISTRICT PLYMOUTH AND BARNSTABLE,Incumbent,Won-General,453014.00
"DELEO, ROBERT A",DEMOCRATIC,MA,HOUSE DISTRICT NINETEENTH SUFFOLK,Incumbent,Won-General,327706.48
"HART JR, JOHN A (JACK)",DEMOCRATIC,MA,SENATE DISTRICT FIRST SUFFOLK,Incumbent,Won-General,319849.00
"MENARD, JOAN M",DEMOCRATIC,MA,SENATE DISTRICT FIRST BRISTOL AND PLYMOUTH,Incumbent,Won-General,289743.99
"FRISOLI, LARRY",REPUBLICAN,MA,ATTORNEY GENERAL,Open,Lost-General,289692.00
"ROGERS, JOHN H",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH NORFOLK,Incumbent,Won-General,285407.64
"MONTIGNY, MARK",DEMOCRATIC,MA,SENATE DISTRICT SECOND BRISTOL AND PLYMOUTH,Incumbent,Won-General,276807.38
"JOYCE, BRIAN A",DEMOCRATIC,MA,"SENATE DISTRICT NORFOLK, BRISTOL AND PLYMOUTH",Incumbent,Won-General,272073.61
"WILKERSON, DIANNE",DEMOCRATIC,MA,SENATE DISTRICT SECOND SUFFOLK,Incumbent,Won-General,268643.28
"BADDOUR, STEVEN A",DEMOCRATIC,MA,SENATE DISTRICT FIRST ESSEX,Incumbent,Won-General,264553.04
"WALSH, MARIAN",DEMOCRATIC,MA,SENATE DISTRICT SUFFOLK AND NORFOLK,Incumbent,Won-General,249602.94
"TISEI, RICHARD R",REPUBLICAN,MA,SENATE DISTRICT MIDDLESEX AND ESSEX,Incumbent,Won-General,248345.36
"CANDARAS, GALE D",DEMOCRATIC,MA,SENATE DISTRICT FIRST HAMPDEN AND HAMPSHIRE,Open,Won-General,223261.57
"PACHECO, MARC RICHARD",DEMOCRATIC,MA,SENATE DISTRICT FIRST PLYMOUTH AND BRISTOL,Incumbent,Won-General,219125.00
"MORRISSEY, MICHAEL W",DEMOCRATIC,MA,SENATE DISTRICT NORFOLK AND PLYMOUTH,Incumbent,Won-General,204031.00
"PETROLATI, THOMAS M",DEMOCRATIC,MA,HOUSE DISTRICT SEVENTH HAMPDEN,Incumbent,Won-General,202457.37
"MOORE, RICHARD T",DEMOCRATIC,MA,SENATE DISTRICT WORCESTER AND NORFOLK,Incumbent,Won-General,196416.63
"MARIANO, RONALD",DEMOCRATIC,MA,HOUSE DISTRICT THIRD NORFOLK,Incumbent,Won-General,189372.19
"BERRY, FREDERICK E",DEMOCRATIC,MA,SENATE DISTRICT SECOND ESSEX,Incumbent,Won-General,179190.06
"RODRIGUES, MICHAEL J",DEMOCRATIC,MA,HOUSE DISTRICT EIGHTH BRISTOL,Incumbent,Won-General,170433.20
"CHANDLER, HARRIETTE L",DEMOCRATIC,MA,SENATE DISTRICT FIRST WORCESTER,Incumbent,Won-General,162526.71
"WALSH, MARTIN J",DEMOCRATIC,MA,HOUSE DISTRICT THIRTEENTH SUFFOLK,Incumbent,Won-General,161136.04
"AUGUSTUS JR, EDWARD M",DEMOCRATIC,MA,SENATE DISTRICT SECOND WORCESTER,Incumbent,Won-General,160782.33
"ST FLEUR, MARIE",DEMOCRATIC,MA,HOUSE DISTRICT FIFTH SUFFOLK,Incumbent,Won-General,156275.96
"DONATO, PAUL J",DEMOCRATIC,MA,HOUSE DISTRICT THIRTY-FIFTH MIDDLESEX,Incumbent,Won-General,154125.18
"BRADLEY, GARRETT JAMES",DEMOCRATIC,MA,HOUSE DISTRICT THIRD PLYMOUTH,Incumbent,Won-General,151270.50
"TOLMAN, STEVEN A",DEMOCRATIC,MA,SENATE DISTRICT SECOND SUFFOLK AND MIDDLESEX,Incumbent,Won-General,151206.50
"KOUTOUJIAN, PETER J",DEMOCRATIC,MA,HOUSE DISTRICT TENTH MIDDLESEX,Incumbent,Won-General,150940.03
"COUGHLIN, ROBERT K",DEMOCRATIC,MA,HOUSE DISTRICT ELEVENTH NORFOLK,Incumbent,Won-General,141124.88
"HEDLUND, ROBERT L",REPUBLICAN,MA,SENATE DISTRICT PLYMOUTH AND NORFOLK,Incumbent,Won-General,135232.44
"DOWNING, BENJAMIN BRACKETT",DEMOCRATIC,MA,"SENATE DISTRICT BERKSHIRE, HAMPSHIRE AND FRANKLIN",Open,Won-General,132414.50
"CORREIA, ROBERT",DEMOCRATIC,MA,HOUSE DISTRICT SEVENTH BRISTOL,Incumbent,Won-General,131273.94
"BUONICONTI, STEPHEN J",DEMOCRATIC,MA,SENATE DISTRICT HAMPDEN,Incumbent,Won-General,130234.57
"SPELLANE, ROBERT P",DEMOCRATIC,MA,HOUSE DISTRICT THIRTEENTH WORCESTER,Incumbent,Won-General,128453.00
"FALZONE, MARK V",DEMOCRATIC,MA,HOUSE DISTRICT NINTH ESSEX,Incumbent,Won-General,128351.21
"JONES JR, BRADLEY H",REPUBLICAN,MA,HOUSE DISTRICT TWENTIETH MIDDLESEX,Incumbent,Won-General,125259.26
"PANAGIOTAKOS, STEVEN C",DEMOCRATIC,MA,SENATE DISTRICT FIRST MIDDLESEX,Incumbent,Won-General,121297.73
"TIMILTY, JAMES E",DEMOCRATIC,MA,SENATE DISTRICT BRISTOL AND NORFOLK,Incumbent,Won-General,119361.00
"ANTONIONI, ROBERT A",DEMOCRATIC,MA,SENATE DISTRICT WORCESTER AND MIDDLESEX,Incumbent,Won-General,118051.39
"MICELI, JAMES R",DEMOCRATIC,MA,HOUSE DISTRICT NINETEENTH MIDDLESEX,Incumbent,Won-General,117796.88
"MERRIGAN, THOMAS T",DEMOCRATIC,MA,EXECUTIVE COUNCILOR DISTRICT 008,Open,Won-General,116250.00
"PEDONE, VINCENT A",DEMOCRATIC,MA,HOUSE DISTRICT FIFTEENTH WORCESTER,Incumbent,Won-General,115674.00
"BROWN, SCOTT P",REPUBLICAN,MA,"SENATE DISTRICT NORFOLK, BRISTOL AND MIDDLESEX",Incumbent,Won-General,115200.00
"TOOMEY JR, TIMOTHY J",DEMOCRATIC,MA,HOUSE DISTRICT TWENTY-SIXTH MIDDLESEX,Incumbent,Won-General,112561.13
"BINIENDA SR, JOHN J",DEMOCRATIC,MA,HOUSE DISTRICT SEVENTEENTH WORCESTER,Incumbent,Won-General,112320.00
"ELDRIDGE, JAMES B",DEMOCRATIC,MA,HOUSE DISTRICT THIRTY-SEVENTH MIDDLESEX,Incumbent,Won-General,111335.16
"KNAPIK, MICHAEL",REPUBLICAN,MA,SENATE DISTRICT SECOND HAMPDEN AND HAMPSHIRE,Incumbent,Won-General,110869.60
"DEMPSEY, BRIAN S",DEMOCRATIC,MA,HOUSE DISTRICT THIRD ESSEX,Incumbent,Won-General,107854.53
"NAUGHTON, CLAIRE B",DEMOCRATIC,MA,HOUSE DISTRICT FIRST BRISTOL,Open,Lost-General,107381.96
"HAVERN III, ROBERT A",DEMOCRATIC,MA,SENATE DISTRICT FOURTH MIDDLESEX,Incumbent,Won-General,106189.00
"FINEGOLD, BARRY R",DEMOCRATIC,MA,HOUSE DISTRICT SEVENTEENTH ESSEX,Incumbent,Won-General,100545.00
"QUINN, JOHN F",DEMOCRATIC,MA,HOUSE DISTRICT NINTH BRISTOL,Incumbent,Won-General,98412.44
"BROWNSBERGER, WILLIAM N",DEMOCRATIC,MA,HOUSE DISTRICT TWENTY-FOURTH MIDDLESEX,Open,Won-General,96216.72
