office,candidate,party,state,incumbency,result,total money,district
Attorney General,Richard Cordray,DEM,OH,Open,Won-General,3575700.46,nan
State Senator,Jon Husted,REP,OH,Open,Won-General,1706580.27,6
State Representative,Matthew Dolan,REP,OH,Incumbent,Won-General,1660330.3,98
State Representative,Armond Budish,DEM,OH,Incumbent,Won-General,1373797.56,8
State Senator,Thomas Patton,REP,OH,Open,Won-General,1353598.72,24
State Senator,James Stewart,REP,OH,Open,Won-General,1353545.34,20
State Senator,Jim Hughes,REP,OH,Open,Won-General,1127950.21,16
State Representative,Daniel Dodd,DEM,OH,Incumbent,Won-General,1061802.6,91
Supreme Court-Stratton Seat,Evelyn Stratton,IND,OH,Incumbent,Won-General,1012586.88,nan
Supreme Court-Oconnor Seat,Maureen Oconnor,IND,OH,Incumbent,Won-General,1008091.05,nan
State Representative,Nancy Garland,DEM,OH,Challenger,Won-General,970470.39,20
State Representative,Josh Mandel,REP,OH,Incumbent,Won-General,874706.51,17
State Senator,Christopher Widener,REP,OH,Open,Won-General,869354.82,10
State Representative,Ross McGregor,REP,OH,Incumbent,Won-General,851749.94,72
State Representative,Matthew Szollosi,DEM,OH,Incumbent,Won-General,813875.55,49
State Senator,Mark Wagoner,REP,OH,Incumbent,Won-General,800395.4,2
State Representative,Mark Schneider,DEM,OH,Challenger,Won-General,782111.57,63
State Representative,Colleen Grady,REP,OH,Open,Lost-General,762010.81,18
State Representative,Connie Pillich,DEM,OH,Open,Won-General,761819.07,28
State Representative,Jim McGregor,REP,OH,Incumbent,Lost-General,752032.37,20
State Representative,Nan Baker,REP,OH,Challenger,Won-General,725545.57,16
State Representative,Shannon Jones,REP,OH,Incumbent,Won-General,722455.65,67
State Representative,Ted Celeste,DEM,OH,Incumbent,Won-General,714288.77,24
State Senator,Tom Niehaus,REP,OH,Incumbent,Won-General,711907.6,14
State Representative,Jennifer Brady,DEM,OH,Incumbent,Lost-General,676075.95,16
State Representative,Todd Snitchler,REP,OH,Open,Won-General,662085.14,50
State Representative,Debbie Phillips,DEM,OH,Open,Won-General,626133.06,92
State Representative,William Batchelder III,REP,OH,Incumbent,Won-General,573240.26,69
State Representative,Carol-Ann Schindel,REP,OH,Incumbent,Lost-General,570928.81,63
State Representative,Virgil Lovitt II,REP,OH,Open,Lost-General,560723.37,28
State Representative,Troy Balderson,REP,OH,Open,Won-General,555911.63,94
State Representative,Barbara Sears,REP,OH,Incumbent,Won-General,518016.95,46
State Representative,Mike Moran,DEM,OH,Open,Won-General,493194.92,42
State Representative,Michael Keenan,REP,OH,Open,Lost-General,489125.63,22
State Representative,Jay Goyal,DEM,OH,Incumbent,Won-General,486963.78,73
State Representative,William Coley,REP,OH,Incumbent,Won-General,470024.26,55
State Representative,John Patrick Carney,DEM,OH,Open,Won-General,448215.47,22
State Representative,Bill Hayes,REP,OH,Challenger,Lost-General,429884.58,91
State Senator,William Seitz,REP,OH,Incumbent,Won-General,411531.06,8
State Senator,Keith Lloyd Faber,REP,OH,Incumbent,Won-General,397497.98,12
State Representative,Bob Mecklenborg,REP,OH,Incumbent,Won-General,391014.18,30
State Representative,Jay Hottinger,REP,OH,Incumbent,Won-General,391001.85,71
State Representative,Celeste Dehoff,DEM,OH,Open,Lost-General,374788.25,50
State Representative,Richard Spangler,DEM,OH,Challenger,Lost-General,365268.26,72
State Representative,Matt Lundy,DEM,OH,Incumbent,Won-General,340623.75,57
