office,candidate,party,state,incumbency,result,total money,district
Governor,Robert Bentley,REP,AL,Incumbent,Won-General,7047632.98,nan
Attorney General,Luther Strange III,REP,AL,Incumbent,Won-General,3215259.88,nan
U.S. Representative,Paul Demarco,REP,AL,Open,Lost-Primary Runoff,2147357.78,6
U.S. Representative,Sean McGary,REP,AL,Open,Won-General,1916509.0,6
State Representative,Mike Hubbard,REP,AL,Incumbent,Won-General,1609876.63,79
U.S. Senator,Jeff Sessions,REP,AL,Incumbent,Won-General,1559082.0,nan
U.S. Representative,Terri Sewell,DEM,AL,Incumbent,Won-General,1518381.76,7
State Senator,Del Marsh,REP,AL,Incumbent,Won-General,1441644.62,12
U.S. Representative,Robert Aderholt,REP,AL,Incumbent,Won-General,1158183.1,4
U.S. Representative,Martha Roby,REP,AL,Incumbent,Won-General,1150700.32,2
U.S. Representative,Mike Rogers,REP,AL,Incumbent,Won-General,1098040.35,3
Lieutenant Governor,Kay Ellen Ivey,REP,AL,Incumbent,Won-General,1011382.01,nan
State Senator,Gerald Dial,REP,AL,Incumbent,Won-General,953363.56,13
State Senator,Roger Bedford Jr.,DEM,AL,Incumbent,Lost-General,843356.6,6
State Senator,Thomas Whatley,REP,AL,Incumbent,Won-General,780637.24,27
U.S. Representative,Bradley Byrne,REP,AL,Incumbent,Won-General,620292.19,1
U.S. Representative,Mo Brooks,REP,AL,Incumbent,Won-General,612915.19,5
State Senator,Taylor Stewart,DEM,AL,Challenger,Lost-General,602879.15,12
State Senator,Clyde Chambliss Jr.,REP,AL,Open,Won-General,589733.32,30
State Senator,Jim McClendon,REP,AL,Open,Won-General,587010.92,11
Secretary Of State,John Merrill,REP,AL,Open,Won-General,576690.68,nan
State Senator,Phillip Williams,REP,AL,Incumbent,Won-General,571526.84,10
State Representative,Jack Williams,REP,AL,Incumbent,Won-General,569363.0,47
State Senator,Gerald Allen,REP,AL,Incumbent,Won-General,540821.07,21
State Senator,Tim Melson,REP,AL,Open,Won-General,532568.41,1
State Senator,Jimmy Holley,REP,AL,Incumbent,Won-General,496993.59,31
State Senator,Larry Collins Stutts,REP,AL,Challenger,Won-General,486815.11,6
State Senator,Arthur Orr,REP,AL,Incumbent,Won-General,483388.35,3
State Representative,Mac Buttram,REP,AL,Incumbent,Lost-Primary Runoff,482015.4,12
State Senator,Paul Bussman,REP,AL,Incumbent,Won-General,478041.84,4
