office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Jeffrey Alan Merkley,DEM,OR,Incumbent,Won-General,9803372.14,nan
Governor,John Kitzhaber,DEM,OR,Incumbent,Won-General,5264546.89,nan
U.S. Senator,Monica Wehby,REP,OR,Challenger,Lost-General,3656319.88,nan
U.S. Representative,Gregory Walden,REP,OR,Incumbent,Won-General,3575932.36,2
Governor,Dennis Richardson,REP,OR,Challenger,Lost-General,3043556.45,nan
U.S. Representative,Walter Schrader,DEM,OR,Incumbent,Won-General,1802267.56,5
U.S. Representative,Earl Blumenauer,DEM,OR,Incumbent,Won-General,1312218.87,3
U.S. Representative,Peter Defazio,DEM,OR,Incumbent,Won-General,1214284.73,4
State Representative,Knute Buehler,REP,OR,Open,Won-General,1009618.75,54
State Senator,Bruce Starr,REP,OR,Incumbent,Lost-General,1000493.12,15
U.S. Representative,Suzanne Bonamici,DEM,OR,Incumbent,Won-General,947609.17,1
State Senator,Sara Gelser,DEM,OR,Challenger,Won-General,947125.0,8
State Senator,Peter Courtney,DEM,OR,Incumbent,Won-General,941207.34,11
State Senator,Charles Riley,DEM,OR,Challenger,Won-General,934572.33,15
State Representative,Brent Barton,DEM,OR,Incumbent,Won-General,843031.14,40
State Representative,Shemia Fagan,DEM,OR,Incumbent,Won-General,802902.02,51
State Senator,Alan Bates,DEM,OR,Incumbent,Won-General,765443.14,3
State Senator,David Dotterrer,REP,OR,Challenger,Lost-General,759728.73,3
State Representative,Michael McLane,REP,OR,Incumbent,Won-General,675605.03,55
State Representative,Susan McLain,DEM,OR,Open,Won-General,663984.3,29
State Representative,Tina Kotek,DEM,OR,Incumbent,Won-General,633639.83,44
State Senator,Betsy Close,REP,OR,Incumbent,Lost-General,633544.89,8
State Representative,Joe Gallegos,DEM,OR,Incumbent,Won-General,616827.87,30
U.S. Representative,Art Robinson,REP,OR,Challenger,Lost-General,605467.93,4
State Representative,Valerie Hoyle,DEM,OR,Incumbent,Won-General,592974.07,14
State Representative,Paul Evans,DEM,OR,Open,Won-General,526910.94,20
State Senator,Alan Olsen,REP,OR,Incumbent,Won-General,523518.67,20
State Senator,Jamie Damon,DEM,OR,Challenger,Lost-General,493878.33,20
State Representative,Steve Newgard,REP,OR,Challenger,Lost-General,477628.67,40
State Representative,Kathy Goss,REP,OR,Open,Lost-General,473161.07,20
State Senator,Richard Devlin,DEM,OR,Incumbent,Won-General,471972.91,19
State Senator,Elizabeth Johnson,DEM,OR,Incumbent,Won-General,456794.93,16
State Representative,Dan Mason,REP,OR,Challenger,Lost-General,430215.41,30
State Representative,Mark Richman,REP,OR,Open,Lost-General,429946.32,29
State Senator,Patricia Milne,REP,OR,Challenger,Lost-General,426793.98,11
State Senator,Charles William Thomsen,REP,OR,Incumbent,Won-General,398027.92,26
State Senator,Jackie Winters,REP,OR,Incumbent,Won-General,390102.1,10
