office,candidate,party,state,incumbency,result,total money,district
Governor,Thomas Golisano,INDEPENDENCE,NY,Challenger,Lost-General,76010903.86,nan
Governor,George Pataki,REP,NY,Incumbent,Won-General,43589765.59,nan
Governor,Carl McCall,DEM,NY,Challenger,Lost-General,18039197.37,nan
Governor,Andrew Cuomo,LIBERAL,NY,Challenger,Lost-General,13598689.5,nan
Comptroller,John Faso,REP,NY,Open,Lost-General,7573675.64,nan
Comptroller,Alan Hevesi,DEM,NY,Open,Won-General,6278992.45,nan
Attorney General,Eliot Spitzer,DEM,NY,Incumbent,Won-General,5064362.06,nan
State Senator,Andrew Sidamon Eristoff,REP,NY,Challenger,Lost-General,3286943.16,26
State Senator,Liz Krueger,DEM,NY,Incumbent,Won-General,1626038.36,26
State Senator,Thomas Libous,REP,NY,Incumbent,Won-General,1325053.11,52
State Senator,Martin Golden,REP,NY,Open,Won-General,1253117.5,22
State Senator,Joseph Bruno,REP,NY,Incumbent,Won-General,1136044.88,43
State Senator,Dean Skelos,REP,NY,Incumbent,Won-General,909584.0,9
State Representative,Gail Hilson,REP,NY,Open,Lost-General,823289.92,73
State Senator,Guy Velella,REP,NY,Incumbent,Won-General,740164.79,34
State Representative,Ryan Karben,DEM,NY,Open,Won-General,722088.92,95
State Senator,Michael L Balboni,REP,NY,Incumbent,Won-General,683280.21,7
State Senator,Nicholas Spano,REP,NY,Incumbent,Won-General,670932.45,35
State Senator,Eric Tadd Schneiderman,DEM,NY,Incumbent,Won-General,619344.03,31
State Representative,Jonathan Bing,DEM,NY,Open,Won-General,602984.46,73
State Representative,Sheldon Silver,DEM,NY,Incumbent,Won-General,554065.0,64
State Representative,Jeffrey Klein,DEM,NY,Incumbent,Won-General,540364.0,80
State Senator,Joseph Robach,REP,NY,Open,Won-General,521535.0,56
State Senator,Noach Dear,CONSERVATIVE,NY,Open,Lost-General,507380.0,21
State Senator,John Flanagan Jr.,REP,NY,Open,Won-General,489272.0,2
State Representative,Noam Bramson,DEM,NY,Challenger,Lost-General,482358.36,91
State Senator,Michael Nozzolio,REP,NY,Open,Won-General,414340.99,54
State Representative,Jimmy Meng,INDEPENDENCE,NY,Open,Lost-General,412530.0,22
State Senator,Hugh Farley,REP,NY,Incumbent,Won-General,392874.89,44
State Senator,Vincent Leibell III,REP,NY,Incumbent,Won-General,384212.25,40
State Senator,Charles Fuschillo Jr.,REP,NY,Incumbent,Won-General,382934.42,8
Attorney General,Dora Irizarry,REP,NY,Challenger,Lost-General,377316.48,nan
State Senator,Elizabeth C Little,REP,NY,Open,Won-General,357782.5,45
State Representative,Paul Tokasz,DEM,NY,Incumbent,Won-General,349594.78,143
State Senator,Kemp Hannon,REP,NY,Incumbent,Won-General,339263.84,6
State Representative,George Christian Ortloff,REP,NY,Open,Won-General,331557.4,114
State Representative,Herman Farrell Jr.,DEM,NY,Incumbent,Won-General,326676.0,71
State Senator,John Bonacic,REP,NY,Incumbent,Won-General,325270.72,42
State Senator,George Maziarz,REP,NY,Incumbent,Won-General,321872.11,62
State Representative,William Sanford,REP,NY,Challenger,Lost-General,315232.0,119
State Representative,Brian McLaughlin,DEM,NY,Incumbent,Won-General,312009.0,25
State Representative,Matthew Mirones,REP,NY,Incumbent,Won-General,309344.0,60
State Representative,Christine Saltzberg,DEM,NY,Challenger,Lost-General,297984.32,130
State Representative,Mark Cuthbertson,DEM,NY,Open,Lost-General,297233.26,9
State Senator,Kenneth Lavalle,REP,NY,Incumbent,Won-General,291173.67,1
State Representative,Tony Sayegh,REP,NY,Challenger,Lost-General,290040.44,88
State Representative,Michael Gianaris,DEM,NY,Incumbent,Won-General,287260.0,36
State Representative,Alexander Gromack,DEM,NY,Incumbent,Won-General,286434.5,94
State Representative,Ronald Tocci,REP,NY,Incumbent,Won-General,282930.66,91
State Representative,Adam Clayton Powell IV,DEM,NY,Incumbent,Won-General,279635.0,68
State Representative,Susan John,DEM,NY,Incumbent,Won-General,279332.5,131
State Representative,Joe Errigo,REP,NY,Incumbent,Won-General,264838.64,130
State Senator,Vincent Gentile,DEM,NY,Open,Lost-General,264448.0,22
State Representative,Daniel Odonnell,DEM,NY,Open,Won-General,259742.0,69
State Senator,William Larkin Jr.,REP,NY,Incumbent,Won-General,258361.07,39
State Senator,Martin Connor,DEM,NY,Incumbent,Won-General,257181.2,25
State Representative,Andrew Raia,REP,NY,Open,Won-General,256316.0,9
State Senator,Stephen Saland,REP,NY,Incumbent,Won-General,250500.38,41
State Representative,Bill Reilich,REP,NY,Open,Won-General,244576.81,134
State Senator,James Seward,REP,NY,Open,Won-General,236188.86,51
State Representative,Thomas Dinapoli,DEM,NY,Incumbent,Won-General,231543.25,16
State Senator,John Defrancisco,REP,NY,Incumbent,Won-General,230843.69,50
State Senator,James Wright,REP,NY,Incumbent,Won-General,230155.71,48
State Representative,Howard Mills III,REP,NY,Incumbent,Won-General,223718.07,97
State Representative,Darrel Aubertine,DEM,NY,Open,Won-General,218592.86,118
State Representative,Michael Moore,DEM,NY,Challenger,Lost-General,213740.0,19
State Representative,Amy Paulin,DEM,NY,Incumbent,Won-General,213394.0,88
State Senator,Thomas Duane,DEM,NY,Incumbent,Won-General,207930.0,29
State Senator,Dale Volker,REP,NY,Incumbent,Won-General,207677.2,59
State Senator,Carl Marcellino,REP,NY,Incumbent,Won-General,206223.0,5
State Representative,Vito Lopez,DEM,NY,Incumbent,Won-General,198448.02,53
State Representative,Patricia Eddington,DEM,NY,Incumbent,Won-General,196934.06,3
State Senator,James Alesi,REP,NY,Incumbent,Won-General,194785.0,55
State Senator,Serphin Maltese,REP,NY,Incumbent,Won-General,191167.15,15
State Representative,Philip Ramos,DEM,NY,Open,Won-General,189795.71,6
State Senator,Thomas Morahan,REP,NY,Incumbent,Won-General,188077.0,38
State Representative,Ari Goodman,DEM,NY,Open,Lost-General,180232.0,69
State Representative,Frederick Amato,DEM,NY,Open,Lost-General,176549.57,134
State Senator,Nancy Larraine Hoffmann,REP,NY,Incumbent,Won-General,176291.08,49
State Senator,Caesar Trunzo,REP,NY,Incumbent,Won-General,175221.84,3
State Representative,Jose Peralta,DEM,NY,Open,Won-General,174925.0,39
State Representative,Barry Steven Grodenchik,DEM,NY,Open,Won-General,173952.0,22
State Representative,Joseph Morelle,DEM,NY,Incumbent,Won-General,172722.63,132
State Senator,Carl Andrews,DEM,NY,Incumbent,Won-General,170798.28,20
State Representative,Francine Delmonte,DEM,NY,Incumbent,Won-General,168574.05,138
State Representative,Dov Hikind,REP,NY,Incumbent,Won-General,165450.0,48
State Senator,Mary Lou Rath,REP,NY,Incumbent,Won-General,163396.18,61
State Representative,Robert Warner,REP,NY,Open,Won-General,162488.6,126
State Representative,Charles Nesbitt,REP,NY,Open,Won-General,159749.0,139
State Senator,Raymond Meier,REP,NY,Incumbent,Won-General,159461.56,47
State Representative,Patricia Acampora,REP,NY,Incumbent,Won-General,156533.0,1
State Representative,Peter Abbate Jr.,DEM,NY,Incumbent,Won-General,155991.0,49
State Representative,Catherine Nolan,DEM,NY,Incumbent,Won-General,155753.5,37
State Representative,Clarence Norman Jr.,DEM,NY,Incumbent,Won-General,155488.0,43
State Senator,Kevin Parker,DEM,NY,Open,Won-General,154038.11,21
State Senator,Neil Breslin,DEM,NY,Incumbent,Won-General,153825.08,46
State Senator,Owen Johnson,REP,NY,Incumbent,Won-General,150825.0,4
State Representative,Jeffrey Brown,REP,NY,Open,Won-General,150586.51,121
State Senator,George Onorato,DEM,NY,Incumbent,Won-General,149330.15,12
State Senator,Efrain Gonzalez Jr.,DEM,NY,Open,Won-General,147215.0,33
