office,candidate,party,state,incumbency,result,total money,district
Governor,Robert Riley Jr.,REP,AL,Challenger,Won-General,15110613.39,nan
Governor,Don Siegelman,DEM,AL,Incumbent,Lost-General,10299013.51,nan
Lieutenant Governor,Bill Armistead,REP,AL,Open,Lost-General,2006276.54,nan
Lieutenant Governor,Lucy Baxley,DEM,AL,Open,Won-General,1970365.02,nan
Supreme Court-See Seat,Harold See,REP,AL,Incumbent,Won-General,1589583.04,nan
Attorney General,Bill Pryor,REP,AL,Incumbent,Won-General,1477630.86,nan
Supreme Court-See Seat,James Anderson,DEM,AL,Challenger,Lost-General,1327247.86,nan
State Representative,Seth Hammett,DEM,AL,Incumbent,Won-General,893981.34,92
Treasurer,Stephen Black,DEM,AL,Open,Lost-General,892531.94,nan
State Senator,Roger Bedford Jr.,DEM,AL,Incumbent,Won-General,861057.25,6
State Senator,Steve French,REP,AL,Incumbent,Won-General,640493.81,15
State Senator,Pat Lindsey,DEM,AL,Incumbent,Won-General,604377.06,22
State Senator,Lowell Barron,DEM,AL,Incumbent,Won-General,593703.91,8
State Senator,Gary Tanner,DEM,AL,Challenger,Won-General,561228.59,35
State Senator,Zeb Little,DEM,AL,Incumbent,Won-General,517413.95,4
Attorney General,Boyd Whigham,DEM,AL,Challenger,Lost-General,467377.73,nan
State Senator,Curt Lee,REP,AL,Incumbent,Won-General,447549.31,5
State Senator,Larry Means,DEM,AL,Incumbent,Won-General,425536.34,10
State Senator,Myron Penn,DEM,AL,Open,Won-General,409451.44,28
State Senator,James Preuitt,DEM,AL,Incumbent,Won-General,392676.5,11
State Senator,George Callahan,REP,AL,Incumbent,Lost-General,371063.78,35
Public Service Commissioner,Jan Cook,DEM,AL,Incumbent,Won-General,370161.52,nan
Treasurer,Kay Ellen Ivey,REP,AL,Open,Won-General,353063.6,nan
State Senator,Phil Poole,DEM,AL,Incumbent,Won-General,337688.75,21
State Senator,Jimmy Holley,DEM,AL,Incumbent,Won-General,337506.52,31
State Senator,Tom Butler,DEM,AL,Incumbent,Won-General,331339.0,2
State Senator,Del Marsh,REP,AL,Incumbent,Won-General,319000.0,12
State Senator,Hank Sanders,DEM,AL,Incumbent,Won-General,316856.0,23
State Senator,D Little,DEM,AL,Incumbent,Won-General,314552.2,27
State Senator,Jeff Enfinger,DEM,AL,Incumbent,Lost-General,293075.0,7
State Senator,B McClain,DEM,AL,Incumbent,Won-General,288284.0,19
State Senator,Hinton Mitchem,DEM,AL,Incumbent,Won-General,284945.0,9
State Senator,Larry Dixon,REP,AL,Incumbent,Won-General,274445.0,25
State Senator,Tommy Ed Roberts,DEM,AL,Incumbent,Won-General,268474.11,3
State Senator,Sheldon Day,REP,AL,Challenger,Lost-General,265384.65,22
State Senator,Bradley Byrne,REP,AL,Open,Won-General,258847.29,32
State Senator,John Randall Dutton,DEM,AL,Challenger,Lost-General,256952.78,5
State Senator,Rodger Smitherman,DEM,AL,Incumbent,Won-General,254525.0,18
State Senator,Gerald Dial,DEM,AL,Incumbent,Won-General,245100.0,13
State Senator,T Waggoner,REP,AL,Incumbent,Won-General,238700.0,16
State Senator,Quinton Ross Jr.,DEM,AL,Open,Won-General,224012.72,26
State Senator,Harri Anne Smith,REP,AL,Incumbent,Won-General,223771.8,29
State Senator,Bobby Denton,DEM,AL,Incumbent,Won-General,217201.69,1
State Senator,Wendell Mitchell,DEM,AL,Incumbent,Won-General,203740.0,30
Agriculture Commissioner,Ron Sparks,DEM,AL,Open,Won-General,200740.08,nan
State Representative,Terry Spicer,DEM,AL,Incumbent,Won-General,200257.1,91
State Representative,Mike Millican,DEM,AL,Incumbent,Won-General,195151.52,17
Agriculture Commissioner,Lee Alley,REP,AL,Open,Lost-General,188518.19,nan
State Representative,James Thomas,DEM,AL,Incumbent,Won-General,186150.0,69
State Senator,Jerry Tingle,REP,AL,Challenger,Lost-General,185160.62,21
State Representative,Ken Guin,DEM,AL,Incumbent,Won-General,180146.76,14
State Representative,Mike Hubbard,REP,AL,Incumbent,Won-General,173471.94,79
State Senator,Jack Biddle,REP,AL,Incumbent,Won-General,170962.9,17
State Senator,Beverly Ray Love,REP,AL,Open,Lost-General,168650.0,26
State Representative,James McClendon,REP,AL,Open,Won-General,166944.84,50
Secretary Of State,Nancy Worley,DEM,AL,Open,Won-General,153802.55,nan
State Representative,Craig Ford,DEM,AL,Open,Won-General,153312.98,28
State Senator,Harry Myers,REP,AL,Incumbent,Won-General,147500.0,34
