office,candidate,party,state,incumbency,result,total money,district
Governor,Robert Ehrlich Jr.,REP,MD,Open,Won-General,10015180.78,nan
Governor,Kathleen Kennedy Townsend,DEM,MD,Open,Lost-General,7736158.22,nan
Governor,Charles Larson,DEM,MD,Open,Lost-General,737052.0,nan
Governor,Michael Steele,REP,MD,Open,Won-General,647546.22,nan
State Senator,Alex Mooney,REP,MD,Incumbent,Won-General,621235.12,3
State Representative,Howard Peters Rawlings,DEM,MD,Incumbent,Won-General,518688.29,40
State Senator,Thomas Miller Jr.,DEM,MD,Incumbent,Won-General,444700.19,27
State Representative,Samuel Rosenberg,DEM,MD,Incumbent,Won-General,427676.33,41
Attorney General,Joseph Curran Jr.,DEM,MD,Incumbent,Won-General,403711.16,nan
Comptroller,William Donald Schaefer,DEM,MD,Incumbent,Won-General,383717.86,nan
State Senator,Norman Stone Jr.,DEM,MD,Incumbent,Won-General,348576.01,6
State Senator,Sue Hecht,DEM,MD,Challenger,Lost-General,307218.87,3
State Senator,Nancy Jacobs,REP,MD,Incumbent,Won-General,293752.45,34
State Senator,Andrew Harris,REP,MD,Challenger,Won-General,291323.0,7
State Representative,Maggie McIntosh,DEM,MD,Challenger,Won-General,244139.94,43
State Senator,James Degrange Sr.,DEM,MD,Incumbent,Won-General,233035.7,32
State Senator,Verna Jones-Rodwell,DEM,MD,Open,Won-General,227270.0,44
State Representative,Michael Busch,DEM,MD,Incumbent,Won-General,227207.93,30
State Representative,Eric Bromwell,DEM,MD,Challenger,Won-General,213493.95,8
State Senator,Lisa Gladden,DEM,MD,Open,Won-General,196827.58,41
State Representative,John Wood Jr.,DEM,MD,Incumbent,Won-General,186404.63,29A
State Senator,Nathaniel McFadden,DEM,MD,Incumbent,Won-General,179356.83,45
State Senator,James Brochin,DEM,MD,Open,Won-General,178801.0,42
State Representative,Peter Franchot,DEM,MD,Incumbent,Won-General,169350.68,20
State Senator,Walter Baker,DEM,MD,Incumbent,Lost-General,167254.45,36
State Senator,Gloria Gary Lawlah,DEM,MD,Incumbent,Won-General,165347.34,26
State Representative,Mike Weir Jr.,DEM,MD,Incumbent,Won-General,165291.0,6
State Representative,Robert Zirkin,DEM,MD,Incumbent,Won-General,164965.0,11
State Senator,Vernon Gray,DEM,MD,Open,Lost-General,164869.55,13
State Representative,Shirley Nathan-Pulliam,DEM,MD,Incumbent,Won-General,162196.0,10
State Senator,Paula Colodny Hollinger,DEM,MD,Incumbent,Won-General,159046.28,11
State Senator,Philip Jimeno,DEM,MD,Incumbent,Won-General,153985.6,31
State Senator,Ulysses Currie,DEM,MD,Incumbent,Won-General,152578.0,25
State Senator,Jean Roesser,REP,MD,Incumbent,Lost-General,152182.87,15
State Senator,Diane Decarlo,DEM,MD,Incumbent,Lost-General,150742.55,7
State Senator,Richard Colburn,REP,MD,Incumbent,Won-General,148618.0,37
State Representative,John Trueschler,REP,MD,Challenger,Won-General,146605.82,42
State Representative,Carolyn B Howard,DEM,MD,Incumbent,Won-General,144947.68,24
State Representative,Casper Taylor Jr.,DEM,MD,Incumbent,Lost-General,144242.37,1C
State Senator,Thomas McClain Middleton,DEM,MD,Incumbent,Won-General,141512.0,28
State Representative,James Hubbard,DEM,MD,Incumbent,Won-General,135506.5,23A
State Senator,George Della,DEM,MD,Incumbent,Won-General,135169.17,46
State Senator,Delores Goodwin Kelley,DEM,MD,Incumbent,Won-General,129338.0,10
State Senator,Joan Carter Conway,DEM,MD,Incumbent,Won-General,128615.0,43
State Representative,John Adams Hurson,DEM,MD,Incumbent,Won-General,126595.0,18
State Senator,Lowell Stoltzfus,REP,MD,Incumbent,Won-General,124697.52,38
State Representative,James Malone Jr.,DEM,MD,Incumbent,Won-General,120230.0,12A
State Representative,Mary Kane,REP,MD,Challenger,Lost-General,119768.5,15
State Representative,James Campbell,DEM,MD,Incumbent,Lost-General,119455.93,42
State Senator,John Astle,DEM,MD,Incumbent,Won-General,119219.25,30
State Representative,Ann Marie Doory,DEM,MD,Incumbent,Won-General,118850.0,43
State Senator,Katherine Ann Klausmeier,DEM,MD,Open,Won-General,116411.91,8
State Representative,Emmett Burns III,DEM,MD,Incumbent,Won-General,114634.08,10
State Representative,Marilyn Goldwater,DEM,MD,Incumbent,Won-General,111010.45,16
State Representative,Van Mitchell,DEM,MD,Incumbent,Won-General,110581.04,28
State Senator,Martha Scanlan Klima,REP,MD,Open,Lost-General,110233.41,42
State Senator,Ida Ruben,DEM,MD,Incumbent,Won-General,109568.5,20
State Senator,Robert Neall,DEM,MD,Incumbent,Lost-General,106646.81,33
State Senator,David Ross Brinkley,REP,MD,Open,Won-General,106116.73,4
State Senator,Arthur Henry Helton Jr.,DEM,MD,Challenger,Lost-General,104638.26,34
State Senator,Patrick J) Hogan,DEM,MD,Incumbent,Won-General,103848.5,39
State Senator,Rob Garagiola,DEM,MD,Challenger,Won-General,103071.57,15
State Representative,Anthony Brown,DEM,MD,Incumbent,Won-General,102996.0,25
State Representative,Dotty Chaney,DEM,MD,Open,Lost-General,101022.08,33B
State Representative,Herman Taylor,DEM,MD,Open,Won-General,99958.49,14
State Representative,Richard Damato,DEM,MD,Incumbent,Lost-General,99661.33,30
State Representative,Jon Cardin,DEM,MD,Challenger,Won-General,96895.85,11
State Representative,Michael Gordon,DEM,MD,Incumbent,Won-General,93130.81,17
State Representative,Sheila Ellis Hixson,DEM,MD,Incumbent,Won-General,92352.65,20
State Representative,Dan Morhaim,DEM,MD,Incumbent,Won-General,91754.52,11
State Senator,Larry Haines,REP,MD,Incumbent,Won-General,88968.17,5
State Senator,Leo Green,DEM,MD,Incumbent,Won-General,88777.06,23
State Representative,Nancy Hubers,DEM,MD,Open,Lost-General,88120.0,7
State Representative,Charles Boutin,REP,MD,Challenger,Won-General,86447.0,34A
State Representative,Brian McHale,DEM,MD,Incumbent,Won-General,85705.0,46
State Representative,Nathaniel Oaks,DEM,MD,Incumbent,Won-General,83481.0,41
State Senator,Edward Kasemeyer,DEM,MD,Incumbent,Won-General,83290.0,12
State Representative,Mary Dulany James,DEM,MD,Incumbent,Won-General,82910.49,34A
State Representative,Peter Hammen,DEM,MD,Incumbent,Won-General,82675.0,46
State Representative,Theodore John Sophocleus,DEM,MD,Incumbent,Won-General,79336.9,32
State Representative,Matthew Joseph,DEM,MD,Challenger,Lost-General,79046.74,42
State Representative,Joseph Boteler III,REP,MD,Challenger,Won-General,77934.65,8
State Representative,Talmadge Branch,DEM,MD,Incumbent,Won-General,77805.6,45
State Representative,Mary Ann Love,DEM,MD,Incumbent,Won-General,77638.02,32
State Representative,James Rzepkowski,REP,MD,Incumbent,Won-General,77473.02,32
State Senator,Nathaniel Exum,DEM,MD,Incumbent,Won-General,77389.67,24
State Representative,Shane Pendergrass,DEM,MD,Incumbent,Won-General,75942.67,13
State Senator,J Pipkin,REP,MD,Challenger,Won-General,75671.03,36
State Representative,Obie Patterson,DEM,MD,Incumbent,Won-General,75413.88,26
State Representative,David Boschert,REP,MD,Incumbent,Won-General,74897.0,33A
State Representative,Richard Stuart Madaleno Jr.,DEM,MD,Challenger,Won-General,72424.81,18
State Representative,Luiz Simmons,DEM,MD,Challenger,Won-General,72210.16,17
State Senator,Sandra Schrader,REP,MD,Open,Won-General,72075.6,13
State Representative,Norman Conway,DEM,MD,Incumbent,Won-General,71409.76,38B
State Representative,Leroy Ellsworth Myers Jr.,REP,MD,Challenger,Won-General,70922.75,1C
State Senator,John Giannetti Jr.,DEM,MD,Open,Won-General,70314.0,21
State Representative,David Carey,DEM,MD,Open,Lost-General,68782.0,35B
State Representative,Alfred Redmer Jr.,REP,MD,Incumbent,Won-General,66417.82,8
State Representative,Joan Cadden,DEM,MD,Incumbent,Won-General,66110.68,31
State Senator,Janet Greenip,REP,MD,Challenger,Won-General,65206.42,33
State Representative,Mary Rosso,DEM,MD,Incumbent,Lost-General,65078.25,31
State Representative,Neil Quinter,DEM,MD,Challenger,Won-General,64764.65,13
State Representative,Brian Moe,DEM,MD,Incumbent,Won-General,63617.19,21
State Representative,Justin David Ross,DEM,MD,Challenger,Won-General,63182.31,22
State Representative,Kevin Kelly,DEM,MD,Incumbent,Won-General,62710.0,1B
State Representative,William Bronrott,DEM,MD,Incumbent,Won-General,62603.0,16
State Representative,David Rudolph,DEM,MD,Incumbent,Won-General,60614.9,34B
State Representative,Steve Rizzi,DEM,MD,Challenger,Lost-General,60038.73,33A
State Representative,Brian Feldman,DEM,MD,Challenger,Won-General,59856.64,15
State Representative,Jean Cryor,REP,MD,Incumbent,Won-General,58961.17,15
State Representative,Joan Stern,DEM,MD,Incumbent,Won-General,58746.26,39
State Representative,Karen Montgomery,DEM,MD,Open,Won-General,58162.28,14
State Representative,Adrienne Jones,DEM,MD,Incumbent,Won-General,57896.79,10
State Representative,Susan Clair Lee,DEM,MD,Challenger,Won-General,56809.63,16
State Representative,Galen Ronald Clagett,DEM,MD,Open,Won-General,56315.0,3A
State Senator,Jennie Forehand,DEM,MD,Incumbent,Won-General,55880.0,17
State Senator,John Hafer,REP,MD,Incumbent,Won-General,55691.66,1
State Representative,John Young,DEM,MD,Challenger,Lost-General,55669.03,15
State Representative,Frank Turner,DEM,MD,Incumbent,Won-General,53722.81,13
State Representative,William Frank,REP,MD,Challenger,Won-General,52697.67,42
State Representative,Rudolph Cane,DEM,MD,Incumbent,Won-General,51487.0,37A
State Representative,Jim Snider,DEM,MD,Challenger,Lost-General,50940.68,33A
State Representative,Victor Sulin,DEM,MD,Challenger,Lost-General,50109.81,32
State Representative,Kumar Barve,DEM,MD,Incumbent,Won-General,49979.02,17
State Representative,Pat Buehler,DEM,MD,Challenger,Lost-General,49185.0,29C
State Senator,Sharon Grosfeld,DEM,MD,Incumbent,Won-General,48315.11,18
State Representative,Joanne Benson,DEM,MD,Incumbent,Won-General,48101.0,24
State Senator,Donald Munson,REP,MD,Incumbent,Won-General,48053.59,2
State Representative,Peter Perini Sr.,DEM,MD,Challenger,Lost-General,46360.55,2A
State Representative,Jill Carter,DEM,MD,Challenger,Won-General,45999.18,41
State Senator,Leonard Teitelbaum,DEM,MD,Incumbent,Won-General,45876.05,19
State Representative,Herb McMillan,REP,MD,Challenger,Won-General,45625.54,30
State Representative,James Crouse,DEM,MD,Challenger,Lost-General,45485.0,36
State Representative,Bennett Bozman,DEM,MD,Challenger,Won-General,45425.0,38B
State Representative,Louise Snodgrass,REP,MD,Incumbent,Lost-General,45247.0,4A
State Representative,Elizabeth Bobo,DEM,MD,Incumbent,Won-General,44536.52,12B
State Senator,Brian Frosh,DEM,MD,Incumbent,Won-General,44037.5,16
State Representative,Thomas Hutchins,REP,MD,Incumbent,Won-General,43360.0,28
State Senator,Ralph Hughes,DEM,MD,Incumbent,Won-General,42588.0,40
State Representative,Wade Kach,REP,MD,Incumbent,Won-General,42083.32,5B
State Representative,Todd Schuler,DEM,MD,Challenger,Lost-General,41074.55,8
State Representative,Adelaide Eckardt,REP,MD,Incumbent,Won-General,41067.7,37B
State Representative,Jeanne Lynch,REP,MD,Challenger,Lost-General,40644.29,38B
State Representative,John Bohanan Jr.,DEM,MD,Open,Won-General,40418.0,29B
State Representative,George Owings III,DEM,MD,Incumbent,Won-General,40278.0,27B
State Representative,Paul Stull,REP,MD,Incumbent,Won-General,37467.83,4A
State Representative,Daniel Riley,DEM,MD,Incumbent,Lost-General,36325.3,34A
State Representative,Thomas Fleckenstein,DEM,MD,Challenger,Lost-General,36296.0,31
State Representative,Kenneth Schisler,REP,MD,Incumbent,Won-General,35755.0,37B
State Representative,Barry Glassman,REP,MD,Incumbent,Won-General,35745.0,35A
State Representative,Nancy Stocksdale,REP,MD,Incumbent,Won-General,35410.17,5A
State Representative,Jim Jarboe,DEM,MD,Challenger,Lost-General,35312.72,28
State Senator,Gwendolyn Britt,DEM,MD,Open,Won-General,35163.31,47
State Representative,Stephen Lafferty,DEM,MD,Challenger,Lost-General,35134.0,42
State Representative,Randy Cogar,DEM,MD,Open,Lost-General,35014.5,7
State Representative,Carolyn Krysiak,DEM,MD,Incumbent,Won-General,34625.56,46
State Representative,George Edwards,REP,MD,Incumbent,Won-General,34476.4,1A
State Representative,Anthony Odonnell,REP,MD,Incumbent,Won-General,33457.14,29C
State Senator,Robert Hooper,REP,MD,Incumbent,Won-General,32943.12,35
State Representative,Christopher Shank,REP,MD,Incumbent,Won-General,32935.75,2B
State Representative,Hattie Harrison,DEM,MD,Incumbent,Won-General,32395.0,45
State Representative,Linda Schade,GRN,MD,Challenger,Lost-General,31883.95,20
State Representative,Richard Impallaria,REP,MD,Open,Won-General,31663.51,7
State Representative,Sally Jameson,DEM,MD,Challenger,Won-General,31202.53,28
State Representative,Carol Petzold,DEM,MD,Incumbent,Won-General,30715.0,19
State Representative,Joseph Bartlett,REP,MD,Challenger,Won-General,30421.1,4A
State Representative,Dick Zimmerman,DEM,MD,Open,Lost-General,30419.8,3A
State Senator,Paul Pinsky,DEM,MD,Incumbent,Won-General,30364.5,22
State Representative,Anne Kaiser,DEM,MD,Open,Won-General,30308.0,14
State Representative,Carmen Amendori,REP,MD,Incumbent,Won-General,30291.0,5A
State Representative,John Arnick,DEM,MD,Incumbent,Won-General,29776.01,6
State Representative,Gareth Murray,DEM,MD,Challenger,Won-General,29290.0,20
State Representative,William Herold Jr.,REP,MD,Challenger,Lost-General,28201.01,34B
State Representative,Wheeler Baker,DEM,MD,Incumbent,Lost-General,28095.0,36
State Representative,Ruth Kirk,DEM,MD,Incumbent,Won-General,27895.0,44
State Representative,Kirk Simpkins,DEM,MD,Open,Lost-General,27791.0,38A
State Representative,Henry Heller,DEM,MD,Incumbent,Won-General,27295.13,19
State Representative,Virginia Clagett,DEM,MD,Incumbent,Won-General,26655.0,30
State Representative,Adrienne Mandel,DEM,MD,Incumbent,Won-General,26567.05,19
State Representative,Steven Deboy Sr.,DEM,MD,Challenger,Won-General,26439.0,12A
State Representative,Robert Flanagan,REP,MD,Incumbent,Won-General,26145.41,9A
State Representative,Charles Barkley,DEM,MD,Incumbent,Won-General,25766.25,39
State Representative,Susan Aumann,REP,MD,Challenger,Won-General,25732.0,42
State Representative,Mary Conroy,DEM,MD,Incumbent,Won-General,25722.5,23A
State Representative,Dereck Eugene Davis,DEM,MD,Incumbent,Won-General,25603.0,25
State Representative,Bill Askinazi,REP,MD,Challenger,Lost-General,25325.01,15
State Representative,Joseph Minnick,DEM,MD,Incumbent,Won-General,25050.0,6
State Representative,Richard Weldon Jr.,REP,MD,Open,Won-General,24883.42,3B
State Representative,Kenneth Holniker,DEM,MD,Open,Lost-General,24719.65,9B
State Representative,Robert Wack,DEM,MD,Incumbent,Lost-General,24675.8,5A
State Representative,John Heath,REP,MD,Challenger,Lost-General,24585.0,43
State Representative,Bob Costa,REP,MD,Open,Won-General,24217.31,33B
State Senator,Rona Kramer Esquire,DEM,MD,Open,Won-General,24136.48,14
State Representative,Salima Siler Marriott,DEM,MD,Incumbent,Won-General,23675.0,40
State Senator,Alan Zukerberg,REP,MD,Challenger,Lost-General,23560.83,11
State Representative,Doyle Niemann,DEM,MD,Open,Won-General,23225.0,47
State Senator,Andy Smarick,REP,MD,Challenger,Lost-General,22815.37,30
State Representative,Donald Dwyer Jr.,REP,MD,Challenger,Won-General,22115.85,31
State Representative,Gail Bates,REP,MD,Challenger,Won-General,21722.59,9A
State Representative,Donna Felling,DEM,MD,Open,Lost-General,21650.11,7
State Representative,Nancy Almgren,REP,MD,Challenger,Lost-General,21223.56,30
State Representative,Anne Healey,DEM,MD,Incumbent,Won-General,21065.72,22
State Representative,Tony Fulton,DEM,MD,Incumbent,Won-General,20900.0,40
