office,candidate,party,state,incumbency,result,total money,district
Governor,Gray Davis,DEM,CA,Incumbent,Won-General,58183685.58,nan
Governor,William Simon Jr.,REP,CA,Challenger,Lost-General,45530544.01,nan
Treasurer,Phil Angelides,DEM,CA,Incumbent,Won-General,14757627.69,nan
Attorney General,Bill Lockyer,DEM,CA,Incumbent,Won-General,13473235.8,nan
Controller,Steven Westly,DEM,CA,Open,Won-General,12618957.82,nan
Lieutenant Governor,Cruz Bustamante,DEM,CA,Incumbent,Won-General,7113822.96,nan
Superintendent Of Public Instruction,Jack Oconnell,IND,CA,Open,Won-General,5912910.72,nan
State Representative,Herb Wesson Jr.,DEM,CA,Incumbent,Won-General,4829918.14,47
State Senator,Rusty Areias,DEM,CA,Open,Lost-General,4154289.89,12
Secretary Of State,Kevin Shelley,DEM,CA,Open,Won-General,3911897.81,nan
Insurance Commissioner,John Garamendi,DEM,CA,Open,Won-General,3854686.78,nan
Controller,Tom McClintock,REP,CA,Open,Lost-General,2876981.63,nan
Lieutenant Governor,Bruce McPherson,REP,CA,Challenger,Lost-General,2758336.05,nan
State Senator,Joseph Lawrence Dunn,DEM,CA,Incumbent,Won-General,2621294.92,34
State Senator,Jeff Denham,REP,CA,Open,Won-General,2406994.91,12
Insurance Commissioner,Gary Mendoza,REP,CA,Open,Lost-General,2394609.85,nan
State Representative,Vince Hall,DEM,CA,Open,Lost-General,1737120.66,78
State Senator,Charles Poochigian,REP,CA,Incumbent,Won-General,1730746.81,14
State Representative,Barbara Matthews,DEM,CA,Incumbent,Won-General,1703072.0,17
State Representative,Joey Acuna Jr.,DEM,CA,Open,Lost-General,1701418.84,80
State Representative,Nicole Parra,DEM,CA,Open,Won-General,1554027.5,30
State Senator,Wesley Chesbro,DEM,CA,Incumbent,Won-General,1527197.99,2
State Senator,Jackie Speier,DEM,CA,Incumbent,Won-General,1495274.71,8
State Representative,Guy Houston,REP,CA,Open,Won-General,1450195.06,15
State Representative,Marco Antonio Firebaugh,DEM,CA,Incumbent,Won-General,1414862.41,50
Secretary Of State,Keith Olberg,REP,CA,Open,Lost-General,1402375.26,nan
State Senator,Deborah Ortiz,DEM,CA,Incumbent,Won-General,1399095.66,6
State Representative,Donna Gerber,DEM,CA,Open,Lost-General,1357868.45,15
State Representative,Shirley Horton,REP,CA,Open,Won-General,1228320.18,78
State Representative,Bonnie Garcia,REP,CA,Open,Won-General,1223161.02,80
State Senator,Dean Florez,DEM,CA,Open,Won-General,1123331.99,16
State Representative,Alan Nakanishi,REP,CA,Open,Won-General,1103246.34,10
State Senator,Richard Alarcon,DEM,CA,Incumbent,Won-General,1057743.18,20
State Representative,Lou Correa,DEM,CA,Incumbent,Won-General,1021735.02,69
State Representative,Judy Chu,DEM,CA,Incumbent,Won-General,1006465.09,49
State Representative,Mark Ridley-Thomas,DEM,CA,Open,Won-General,986467.05,48
State Senator,Gilbert Cedillo,DEM,CA,Open,Won-General,966507.26,22
Equalization Board District 001,Carole Migden,DEM,CA,Open,Won-General,955368.93,nan
State Senator,Martha Escutia,DEM,CA,Incumbent,Won-General,925532.29,30
