office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Michael Bennet,DEM,CO,Incumbent,Won-General,18335673.59,nan
U.S. Senator,Darryl Glenn,REP,CO,Challenger,Lost-General,4069354.84,nan
U.S. Representative,Michael Coffman,REP,CO,Incumbent,Won-General,3540685.22,6
U.S. Representative,Morgan Carroll,DEM,CO,Challenger,Lost-General,3135444.71,6
U.S. Representative,Edwin Perlmutter,DEM,CO,Incumbent,Won-General,1978187.13,7
U.S. Representative,Scott Tipton,REP,CO,Incumbent,Won-General,1918203.18,3
U.S. Representative,Gail Schwartz,DEM,CO,Challenger,Lost-General,1687349.23,3
U.S. Representative,Jared Schutz Polis,DEM,CO,Incumbent,Won-General,1410522.56,2
U.S. Representative,Diana Degette,DEM,CO,Incumbent,Won-General,1325195.61,1
U.S. Representative,Douglas Lamborn,REP,CO,Incumbent,Won-General,589901.14,5
State Senator,Rachel Zenzinger,DEM,CO,Challenger,Won-General,258981.61,19
State Senator,Daniel Kagan,DEM,CO,Open,Won-General,258613.58,26
State Representative,Jeff Bridges,DEM,CO,Open,Won-General,255664.16,3
State Senator,Laura Woods,REP,CO,Incumbent,Lost-General,204347.64,19
State Senator,Nancy Doty,REP,CO,Open,Lost-General,200880.27,26
Board Of Regents,Heidi Ganahl,REP,CO,Open,Won-General,200866.61,nan
State Senator,Jenise May,DEM,CO,Open,Lost-General,197934.4,25
State Representative,Edith Russell Hooton,DEM,CO,Open,Won-General,168995.78,10
State Senator,Tom Sullivan,DEM,CO,Challenger,Lost-General,167807.4,27
State Representative,Barbara Hall McLachlan,DEM,CO,Challenger,Won-General,167534.98,59
U.S. Representative,Nicholas Grant Morse,REP,CO,Challenger,Lost-General,167133.24,2
State Representative,Chris Kennedy,DEM,CO,Open,Won-General,160304.79,23
State Representative,Joseph Anthony Salazar,DEM,CO,Incumbent,Won-General,157018.3,31
State Representative,Paul Brown,REP,CO,Incumbent,Lost-General,155714.85,59
State Senator,Kevin Priola,REP,CO,Open,Won-General,142733.13,25
State Representative,Leslie Herod,DEM,CO,Open,Won-General,140215.16,8
State Representative,Christopher Joshi Hansen,DEM,CO,Open,Won-General,138816.23,6
State Representative,Brittany Pettersen,DEM,CO,Incumbent,Won-General,138642.22,28
State Representative,Matthew Gray,DEM,CO,Open,Won-General,136703.57,33
State Senator,Larry Crowder,REP,CO,Incumbent,Won-General,136138.57,35
State Representative,Thomas Exum Sr.,DEM,CO,Challenger,Won-General,134055.95,17
State Representative,Katy Brown,REP,CO,Open,Lost-General,132110.12,3
State Senator,Angela Williams,DEM,CO,Open,Won-General,130510.39,33
State Senator,Lois Court,DEM,CO,Open,Won-General,130422.24,31
State Representative,Tracy Kraft-Tharp,DEM,CO,Incumbent,Won-General,128455.31,29
State Senator,James Callaway Smallwood Jr.,REP,CO,Open,Won-General,121819.85,4
State Senator,Rhonda Fields,DEM,CO,Open,Won-General,119730.88,29
State Senator,Robert Gardner,REP,CO,Open,Won-General,112813.5,12
State Representative,David Young,DEM,CO,Incumbent,Won-General,112684.44,50
State Representative,Dafna Michaelson Jenet,DEM,CO,Challenger,Won-General,107671.66,30
State Representative,Sanford Lee,DEM,CO,Incumbent,Won-General,102569.3,18
State Representative,Crisanta Duran,DEM,CO,Incumbent,Won-General,99988.16,5
State Senator,Emily Tracy,DEM,CO,Challenger,Lost-General,99281.44,8
State Representative,Kit Roupe,REP,CO,Incumbent,Lost-General,99109.3,17
State Senator,Nancy Todd,DEM,CO,Incumbent,Won-General,96042.61,28
State Representative,Millie Anne Hamner,DEM,CO,Incumbent,Won-General,94518.06,61
State Representative,Janet Buckner,DEM,CO,Incumbent,Won-General,93781.52,40
State Representative,Mike Weissman,DEM,CO,Open,Won-General,93280.61,36
State Representative,Larry Liston,REP,CO,Open,Won-General,92890.0,16
State Senator,John Michael Kefalas,DEM,CO,Incumbent,Won-General,92446.0,14
State Representative,Tamara Story,DEM,CO,Challenger,Lost-General,91432.33,25
State Senator,Randy Baumgardner,REP,CO,Incumbent,Won-General,88174.82,8
State Representative,Clarice Navarro-Ratzlaff,REP,CO,Incumbent,Won-General,86050.63,47
State Senator,John Tate,REP,CO,Incumbent,Won-General,85826.33,27
State Representative,Diane Mitsch Bush,DEM,CO,Incumbent,Won-General,74163.0,26
State Representative,Jessie Danielson,DEM,CO,Incumbent,Won-General,73717.21,24
State Representative,Kimmi Joan Lewis,REP,CO,Open,Won-General,72922.8,64
State Representative,Joann Ginal,DEM,CO,Incumbent,Won-General,70751.65,52
State Senator,James Casias,DEM,CO,Challenger,Lost-General,65295.0,35
State Representative,Jessica Sandgren,REP,CO,Challenger,Lost-General,65059.05,31
U.S. Representative,Bob Seay,DEM,CO,Challenger,Lost-General,64886.37,4
State Representative,Faith Winter,DEM,CO,Incumbent,Won-General,62390.0,35
State Representative,Tim Leonard,REP,CO,Incumbent,Won-General,62156.02,25
U.S. Representative,Charles Stockham,REP,CO,Challenger,Lost-General,61212.79,1
Board Of Regents,Alice Madden,DEM,CO,Open,Lost-General,61088.33,nan
State Senator,Stephen Fenberg,DEM,CO,Open,Won-General,60876.55,18
State Representative,Dominique Jackson,DEM,CO,Open,Won-General,59236.05,42
State Representative,James Rashad Coleman,DEM,CO,Open,Won-General,53471.33,7
Board Of Education District 006,Rebecca Landis McClellan,DEM,CO,Challenger,Won-General,53454.68,nan
State Representative,Hugh McKean,REP,CO,Open,Won-General,53371.8,51
U.S. Representative,George Athanasopoulos,REP,CO,Challenger,Lost-General,52978.6,7
State Senator,Dominick Anselmo Moreno,DEM,CO,Open,Won-General,52968.85,21
State Representative,Jonathan Stuart Singer,DEM,CO,Incumbent,Won-General,52877.56,11
