Candidate,Party,State,Office,Incumbency,Result,Total Money
"MCCAFFERY, SEAMUS",DEMOCRATIC,PA,SUPREME COURT-OPEN SEAT 2,Open,Won-General,2297752.71
"KRANCER, MICHAEL L (MIKE)",REPUBLICAN,PA,SUPREME COURT-OPEN SEAT 2,Open,Lost-General,2116507.21
"LALLY-GREEN, MAUREEN E",REPUBLICAN,PA,SUPREME COURT-OPEN SEAT 2,Open,Lost-General,1753725.64
"TODD, DEBRA",DEMOCRATIC,PA,SUPREME COURT-OPEN SEAT 2,Open,Won-General,1594201.69
"SHOGAN, JACQUELINE O",REPUBLICAN,PA,APPELLATE SUPERIOR-OPEN SEAT 1,Open,Won-General,1377233.02
"DONOHUE, CHRISTINE L",DEMOCRATIC,PA,APPELLATE SUPERIOR-OPEN SEAT 1,Open,Won-General,655495.55
"SAYLOR, THOMAS",REPUBLICAN,PA,SUPREME COURT-SAYLOR SEAT,Incumbent,Won-Retention,627564.12
"FOLINO, RON",DEMOCRATIC,PA,APPELLATE SUPERIOR-OPEN SEAT 1,Open,Lost-General,577266.37
"YOUNGE, JOHN MILTON",DEMOCRATIC,PA,APPELLATE SUPERIOR-OPEN SEAT 1,Open,Lost-General,290833.90
"BRATTON, BRUCE F",REPUBLICAN,PA,APPELLATE SUPERIOR-OPEN SEAT 1,Open,Lost-General,281354.88
"ALLEN, CHERYL LYNN",REPUBLICAN,PA,APPELLATE SUPERIOR-OPEN SEAT 1,Open,Won-General,139061.80
"STEVENS, CORREALE",NONPARTISAN,PA,APPELLATE SUPERIOR-STEVENS SEAT,Incumbent,Won-Retention,121570.00
"MELVIN, JOAN ORIE",NONPARTISAN,PA,APPELLATE SUPERIOR-MELVIN SEAT,Incumbent,Won-Retention,89330.00
"MUSMANNO, JOHN L",NONPARTISAN,PA,APPELLATE SUPERIOR-MUSMANNO SEAT,Incumbent,Won-Retention,345.00
"LEADBETTER, BONNIE B",NONPARTISAN,PA,APPELLATE COMMONWEALTH-LEADBETTER SEAT,Incumbent,Won-Retention,0.00
"MCGINLEY, BERNARD L",NONPARTISAN,PA,APPELLATE COMMONWEALTH-MCGINLEY SEAT,Incumbent,Won-Retention,0.00
"SMITH-RIBNER, DORIS A",NONPARTISAN,PA,APPELLATE COMMONWEALTH-SMITH-RIBNER SEAT,Incumbent,Won-Retention,0.00
