Candidate,Party,State,Office,Incumbency,Result,Total Money
"DOUGLAS, JAMES HOLLEY (JIM)",REPUBLICAN,VT,GOVERNOR,Incumbent,Won-General,1232216.05
"SYMINGTON, GAYE R",DEMOCRATIC,VT,GOVERNOR,Challenger,Lost-General,485077.42
"POLLINA, ANTHONY",INDEPENDENT,VT,GOVERNOR,Challenger,Lost-General,250013.10
"DUBIE, BRIAN E",REPUBLICAN,VT,LIEUTENANT GOVERNOR,Incumbent,Won-General,185716.92
"COSTELLO, THOMAS W",DEMOCRATIC,VT,LIEUTENANT GOVERNOR,Challenger,Lost-General,84597.19
"BROCK III, RANDOLPH D (RANDY)",REPUBLICAN,VT,SENATE DISTRICT FRANKLIN,Challenger,Won-General,36853.94
"HUBE, RICK",REPUBLICAN,VT,HOUSE DISTRICT WINDHAM-BENNINGTON-WINDSOR-1,Incumbent,Won-General,32290.00
"DENNETT, CHARLOTTE",PROGRESSIVE,VT,ATTORNEY GENERAL,Challenger,Lost-General,29235.68
"LIVINGSTON, JUDITH M",REPUBLICAN,VT,HOUSE DISTRICT BENNINGTON-4,Incumbent,Lost-General,28624.02
"MOORE, LAURA DAY",DEMOCRATIC,VT,SENATE DISTRICT WASHINGTON,Challenger,Lost-General,26444.32
"BARTLETT, SUSAN",DEMOCRATIC,VT,SENATE DISTRICT LAMOILLE,Incumbent,Won-General,20865.00
"SALMON, THOMAS M",DEMOCRATIC,VT,AUDITOR,Incumbent,Won-General,20524.54
"SCOTT, PHILIP B",REPUBLICAN,VT,SENATE DISTRICT WASHINGTON,Incumbent,Won-General,18017.76
"MARKOWITZ, DEBORAH L",DEMOCRATIC,VT,SECRETARY OF STATE,Incumbent,Won-General,17720.00
"ASHE, TIM",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Challenger,Won-General,17119.04
"BARNARD, DENISE BEGINS",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,16940.00
"CAMPBELL, JOHN",DEMOCRATIC,VT,SENATE DISTRICT WINDSOR,Challenger,Won-General,16698.00
"DOYLE, WILLIAM T (BILL)",REPUBLICAN,VT,SENATE DISTRICT WASHINGTON,Incumbent,Won-General,16437.00
"CHOATE, MATTHEW A",DEMOCRATIC,VT,SENATE DISTRICT CALEDONIA,Challenger,Won-General,15571.24
"MULLIN, KEVIN J",REPUBLICAN,VT,SENATE DISTRICT RUTLAND,Incumbent,Won-General,14955.00
"KOMLINE, PATTI",REPUBLICAN,VT,HOUSE DISTRICT BENNINGTON-RUTLAND-1,Incumbent,Won-General,14821.30
"SCHWALBE, CAROLYN",REPUBLICAN,VT,HOUSE DISTRICT RUTLAND-WINDSOR-1,Open,Lost-General,13903.51
"ILLUZZI, VINCENT",REPUBLICAN,VT,SENATE DISTRICT ESSEX-ORLEANS,Incumbent,Won-General,13840.00
"ROWELL, WILLARD (BILL)",REPUBLICAN,VT,SENATE DISTRICT FRANKLIN,Challenger,Lost-General,13795.00
"SNELLING, DIANE B",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Incumbent,Won-General,13630.00
"HOOKER, CHERYL MAZZARIELLO",DEMOCRATIC,VT,SENATE DISTRICT RUTLAND,Challenger,Lost-General,12084.06
"PARTRIDGE, CAROLYN W",DEMOCRATIC,VT,HOUSE DISTRICT WINDHAM-4,Incumbent,Won-General,11936.21
"KITCHEL, JANE",DEMOCRATIC,VT,SENATE DISTRICT CALEDONIA,Incumbent,Won-General,11858.48
"MCDONALD, PATRICIA (PAT)",REPUBLICAN,VT,HOUSE DISTRICT WASHINGTON-3-3,Incumbent,Won-General,11727.41
"BLACK, JIM",REPUBLICAN,VT,SENATE DISTRICT LAMOILLE,Challenger,Lost-General,11540.00
"ERRECART, JOYCE H",REPUBLICAN,VT,HOUSE DISTRICT CHITTENDEN-5-1,Incumbent,Lost-General,11514.00
"LICATA, TOM",INDEPENDENT,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,11207.54
"SEARS JR, RICHARD W (DICK)",DEMOCRATIC,VT,SENATE DISTRICT BENNINGTON,Incumbent,Won-General,10745.16
"ZUCKERMAN, DAVID",PROGRESSIVE,VT,HOUSE DISTRICT CHITTENDEN-3-4,Incumbent,Won-General,10259.06
"BLUCHER, HOPE",DEMOCRATIC,VT,SENATE DISTRICT RUTLAND,Challenger,Lost-General,9912.00
"BARREDA, LOUISE S",DEMOCRATIC,VT,HOUSE DISTRICT WINDSOR-ORANGE-1,Challenger,Lost-General,9902.07
"CASE SR, RONALD A",REPUBLICAN,VT,HOUSE DISTRICT FRANKLIN-5,Challenger,Lost-General,9650.00
"CLARKSON, ALISON H",DEMOCRATIC,VT,HOUSE DISTRICT WINDSOR-5,Incumbent,Won-General,9545.45
"PEARSON, CHRISTOPHER A (CHRIS)",PROGRESSIVE,VT,HOUSE DISTRICT CHITTENDEN-3-4,Incumbent,Lost-General,9460.00
"CARRIS, BARBARA T",DEMOCRATIC,VT,HOUSE DISTRICT RUTLAND-1-2,Challenger,Lost-General,9440.00
"WEBB, KATHRYN (KATE)",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-5-1,Challenger,Won-General,9428.00
"DEVEREUX, DENNIS J",REPUBLICAN,VT,HOUSE DISTRICT WINDSOR-RUTLAND-1,Incumbent,Won-General,8969.55
"RAM, KESHA",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-3-4,Challenger,Won-General,8957.96
"GRAY, MARION",REPUBLICAN,VT,HOUSE DISTRICT WASHINGTON-6,Challenger,Lost-General,8738.89
