Candidate,Party,State,Office,Incumbency,Result,Total Money
"PICKERING, MARY (KRIS)",NONPARTISAN,NV,SUPREME COURT-SEAT B,Open,Won-General,1300537.90
"BEERS, BOB T",REPUBLICAN,NV,SENATE DISTRICT CLARK 006,Incumbent,Lost-General,917934.80
"HECK, JOSEPH JOHN (JOE)",REPUBLICAN,NV,SENATE DISTRICT CLARK 005,Incumbent,Lost-General,800882.92
"BUCKLEY, BARBARA",DEMOCRATIC,NV,ASSEMBLY DISTRICT 008,Incumbent,Won-General,753021.52
"OCEGUERA, JOHN",DEMOCRATIC,NV,ASSEMBLY DISTRICT 016,Incumbent,Won-General,647082.80
"SCHUMACHER, DEBORAH",NONPARTISAN,NV,SUPREME COURT-SEAT B,Open,Lost-General,635580.61
"RAGGIO, WILLIAM J",REPUBLICAN,NV,SENATE DISTRICT WASHOE 003-003,Incumbent,Won-General,604779.13
"GIBBONS, MARK",NONPARTISAN,NV,SUPREME COURT-SEAT D,Incumbent,Won-General,522595.43
"HORSFORD, STEVEN",DEMOCRATIC,NV,SENATE DISTRICT CLARK 004,Incumbent,Won-General,503874.28
"COPENING, ALLISON",DEMOCRATIC,NV,SENATE DISTRICT CLARK 006,Challenger,Won-General,354263.76
"GANSERT, HEIDI",REPUBLICAN,NV,ASSEMBLY DISTRICT 025,Incumbent,Won-General,350928.50
"BREEDEN, SHIRLEY",DEMOCRATIC,NV,SENATE DISTRICT CLARK 005,Challenger,Won-General,288053.80
"FELLOWS, SEAN M",REPUBLICAN,NV,ASSEMBLY DISTRICT 029,Open,Lost-General,264474.29
"SCHNEIDER, MICHAEL",DEMOCRATIC,NV,SENATE DISTRICT CLARK 011,Incumbent,Won-General,237057.20
"CONKLIN, MARCUS",DEMOCRATIC,NV,ASSEMBLY DISTRICT 037,Incumbent,Won-General,234171.03
"KIRKPATRICK, MARILYN K",DEMOCRATIC,NV,ASSEMBLY DISTRICT 001,Incumbent,Won-General,227747.48
"WOODBURY, MELISSA",REPUBLICAN,NV,ASSEMBLY DISTRICT 023,Open,Won-General,222113.04
"LEE, JOHN",DEMOCRATIC,NV,SENATE DISTRICT CLARK 001,Incumbent,Won-General,214154.25
"TOUSSAINT, DONNA",REPUBLICAN,NV,ASSEMBLY DISTRICT 005,Open,Lost-General,208105.41
"ANDERSON, BERNIE",DEMOCRATIC,NV,ASSEMBLY DISTRICT 031,Incumbent,Won-General,202257.83
"ATKINSON, KELVIN",DEMOCRATIC,NV,ASSEMBLY DISTRICT 017,Incumbent,Won-General,195242.81
"CHRISTENSEN, CHAD",REPUBLICAN,NV,ASSEMBLY DISTRICT 013,Incumbent,Won-General,185158.79
"PARKS, DAVID",DEMOCRATIC,NV,SENATE DISTRICT CLARK 007,Open,Won-General,182172.65
"HORNE, WILLIAM C",DEMOCRATIC,NV,ASSEMBLY DISTRICT 034,Incumbent,Won-General,174470.76
"LOOP, MARILYN DONDERO",DEMOCRATIC,NV,ASSEMBLY DISTRICT 005,Open,Won-General,173190.28
"SMITH, DEBBIE",DEMOCRATIC,NV,ASSEMBLY DISTRICT 030,Incumbent,Won-General,172488.60
"RHOADS, DEAN A",REPUBLICAN,NV,SENATE DISTRICT RURAL NEVADA,Incumbent,Won-General,172200.00
"MARTIN, ANDREW",DEMOCRATIC,NV,ASSEMBLY DISTRICT 013,Challenger,Lost-General,170735.80
"HERR, ALLISON",DEMOCRATIC,NV,ASSEMBLY DISTRICT 023,Open,Lost-General,163653.69
"PARNELL, BONNIE",DEMOCRATIC,NV,ASSEMBLY DISTRICT 040,Incumbent,Won-General,153200.80
"MASTROLUCA, APRIL",DEMOCRATIC,NV,ASSEMBLY DISTRICT 029,Open,Won-General,152804.85
"WIENER, VALERIE",DEMOCRATIC,NV,SENATE DISTRICT CLARK 003,Incumbent,Won-General,152673.57
"MCGINNESS, MIKE",REPUBLICAN,NV,SENATE DISTRICT CENTRAL NEVADA,Incumbent,Won-General,151125.00
"OZARK, JONATHAN",REPUBLICAN,NV,ASSEMBLY DISTRICT 021,Open,Lost-General,147969.67
"HARDY, JOE",REPUBLICAN,NV,ASSEMBLY DISTRICT 020,Incumbent,Won-General,144984.24
"BOBZIEN, DAVID",DEMOCRATIC,NV,ASSEMBLY DISTRICT 024,Incumbent,Won-General,143142.60
"SPIEGEL, ELLEN",DEMOCRATIC,NV,ASSEMBLY DISTRICT 021,Open,Won-General,138927.72
"HAMBRICK, JOHN C",REPUBLICAN,NV,ASSEMBLY DISTRICT 002,Open,Won-General,135871.94
"LESLIE, SHEILA",DEMOCRATIC,NV,ASSEMBLY DISTRICT 027,Incumbent,Won-General,135258.46
"LAU, CHERYL",REPUBLICAN,NV,ASSEMBLY DISTRICT 040,Challenger,Lost-General,134172.83
"COBB, TY",REPUBLICAN,NV,ASSEMBLY DISTRICT 026,Incumbent,Won-General,121372.50
"KIHUEN, RUBEN",DEMOCRATIC,NV,ASSEMBLY DISTRICT 011,Incumbent,Won-General,104753.00
"SEGERBLOM, RICHARD (TICK)",DEMOCRATIC,NV,ASSEMBLY DISTRICT 009,Incumbent,Won-General,102508.00
"MCCLAIN, KATHY",DEMOCRATIC,NV,ASSEMBLY DISTRICT 015,Incumbent,Won-General,100474.71
"CLABORN, JERRY D",DEMOCRATIC,NV,ASSEMBLY DISTRICT 019,Incumbent,Won-General,91559.81
"AIZLEY, PAUL",DEMOCRATIC,NV,ASSEMBLY DISTRICT 041,Open,Won-General,90754.07
"GRADY, TOM",REPUBLICAN,NV,ASSEMBLY DISTRICT 038,Incumbent,Won-General,89036.00
"MANENDO, MARK",DEMOCRATIC,NV,ASSEMBLY DISTRICT 018,Incumbent,Won-General,88773.12
"GOEDHART, ED",REPUBLICAN,NV,ASSEMBLY DISTRICT 036,Incumbent,Won-General,88413.50
"OHRENSCHALL, JAMES",DEMOCRATIC,NV,ASSEMBLY DISTRICT 012,Incumbent,Won-General,87691.29
"STEWART, LYNN",REPUBLICAN,NV,ASSEMBLY DISTRICT 022,Incumbent,Won-General,80105.50
"SETTELMEYER, JAMES ARNOLD",REPUBLICAN,NV,ASSEMBLY DISTRICT 039,Incumbent,Won-General,78854.00
"DENIS, MOISES (MO)",DEMOCRATIC,NV,ASSEMBLY DISTRICT 028,Incumbent,Won-General,72848.49
"MUNFORD, HARVEY J",DEMOCRATIC,NV,ASSEMBLY DISTRICT 006,Incumbent,Won-General,68700.00
"KOIVISTO, ELLEN M",DEMOCRATIC,NV,ASSEMBLY DISTRICT 014,Incumbent,Won-General,68692.81
"GOICOECHEA, PETE",REPUBLICAN,NV,ASSEMBLY DISTRICT 035,Incumbent,Won-General,66675.00
"MORTENSON, HARRY",DEMOCRATIC,NV,ASSEMBLY DISTRICT 042,Incumbent,Won-General,65992.81
"GUSTAVSON, DON",REPUBLICAN,NV,ASSEMBLY DISTRICT 032,Open,Won-General,63667.45
"WILLIAMS, TIM",REPUBLICAN,NV,ASSEMBLY DISTRICT 018,Challenger,Lost-General,62925.00
"MCARTHUR, RICHARD",REPUBLICAN,NV,ASSEMBLY DISTRICT 004,Open,Won-General,61509.55
"HOGAN, JOSEPH M",DEMOCRATIC,NV,ASSEMBLY DISTRICT 010,Incumbent,Won-General,59570.31
"CARPENTER, JOHN C",REPUBLICAN,NV,ASSEMBLY DISTRICT 033,Incumbent,Won-General,57300.00
"GWALTNEY, JOHN W",REPUBLICAN,NV,ASSEMBLY DISTRICT 024,Challenger,Lost-General,54923.47
"PIERCE, PEGGY",DEMOCRATIC,NV,ASSEMBLY DISTRICT 003,Incumbent,Won-General,52013.00
"ARBERRY JR, MORSE",DEMOCRATIC,NV,ASSEMBLY DISTRICT 007,Incumbent,Won-General,51050.00
"MYERS, LINDA WEST",REPUBLICAN,NV,ASSEMBLY DISTRICT 001,Challenger,Lost-General,42032.87
"BLUMBERG, CARLOS",DEMOCRATIC,NV,ASSEMBLY DISTRICT 002,Open,Lost-General,39605.00
"COBB, WILLIAM",NONPARTISAN,NV,BOARD OF REGENTS DISTRICT 010,Open,Won-General,38708.60
"SCHOFIELD, JACK",NONPARTISAN,NV,BOARD OF REGENTS DISTRICT 005,Incumbent,Default Winner-General,36409.81
"HANSEN, JANINE",INDEPENDENT AMERICAN,NV,SENATE DISTRICT CENTRAL NEVADA,Challenger,Lost-General,32020.00
"BALLEW, CRAIG",DEMOCRATIC,NV,ASSEMBLY DISTRICT 004,Open,Lost-General,30147.45
"BROWN, JOETTA",DEMOCRATIC,NV,ASSEMBLY DISTRICT 039,Challenger,Lost-General,24449.37
"MADSEN, LINDSAY NICOLE",REPUBLICAN,NV,SENATE DISTRICT CLARK 007,Open,Lost-General,20627.57
