Candidate,Party,State,Office,Incumbency,Result,Total Money
"BAKER, CHARLES D & POLITO, KARYN E",REPUBLICAN,MA,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,10046479.11
"COAKLEY, MARTHA M & KERRIGAN, STEPHEN J",DEMOCRATIC,MA,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,6880288.21
"MOULTON, SETH W",DEMOCRATIC,MA,US HOUSE DISTRICT MA 006,Open,Won-General,5269486.47
"MARKEY, EDWARD J",DEMOCRATIC,MA,US SENATE DISTRICT MA SW-CLASS II,Incumbent,Won-General,3103495.59
"FALCHUK, EVAN J",OTHER,MA,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,2950089.40
"GOLDBERG, DEBORAH B",DEMOCRATIC,MA,TREASURER,Open,Won-General,2854162.70
"KENNEDY III, JOSEPH P",DEMOCRATIC,MA,US HOUSE DISTRICT MA 004,Incumbent,Won-General,2630757.59
"HEALEY, MAURA T",DEMOCRATIC,MA,ATTORNEY GENERAL,Open,Won-General,1917059.44
"TISEI, RICHARD R",REPUBLICAN,MA,US HOUSE DISTRICT MA 006,Open,Lost-General,1782773.60
"NEAL, RICHARD E",DEMOCRATIC,MA,US HOUSE DISTRICT MA 001,Incumbent,Won-General,1769386.93
"KAYYEM, JULIETTE",DEMOCRATIC,MA,GOVERNOR,Open,Lost-Convention,1615091.56
"MCCORMICK, JEFFREY S",OTHER,MA,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,1263012.71
"TSONGAS, NICOLA S (NIKI)",DEMOCRATIC,MA,US HOUSE DISTRICT MA 003,Incumbent,Won-General,1216012.18
"KEATING, WILLIAM RICHARD",DEMOCRATIC,MA,US HOUSE DISTRICT MA 009,Incumbent,Won-General,1181280.43
"AVELLONE, JOSEPH C",DEMOCRATIC,MA,GOVERNOR,Open,Lost-Convention,1066662.08
"MILLER, JOHN B",REPUBLICAN,MA,ATTORNEY GENERAL,Open,Lost-General,1047498.10
"CHAPMAN, JOHN C",REPUBLICAN,MA,US HOUSE DISTRICT MA 009,Challenger,Lost-General,1016618.52
"DELEO, ROBERT A",DEMOCRATIC,MA,HOUSE DISTRICT NINETEENTH SUFFOLK,Incumbent,Won-General,908804.82
"CAPUANO, MICHAEL E",DEMOCRATIC,MA,US HOUSE DISTRICT MA 007,Incumbent,Won-General,864836.11
"MCGOVERN, JAMES P",DEMOCRATIC,MA,US HOUSE DISTRICT MA 002,Incumbent,Won-General,862709.74
"LYNCH, STEPHEN F",DEMOCRATIC,MA,US HOUSE DISTRICT MA 008,Incumbent,Won-General,837917.03
"GALVIN, WILLIAM F",DEMOCRATIC,MA,SECRETARY OF STATE,Incumbent,Won-General,773496.52
"CLARK, KATHERINE M",DEMOCRATIC,MA,US HOUSE DISTRICT MA 005,Incumbent,Won-General,673547.65
"WOLF, DANIEL A",DEMOCRATIC,MA,SENATE DISTRICT CAPE AND ISLANDS,Incumbent,Won-General,641840.52
"BUMP, SUZANNE M",DEMOCRATIC,MA,AUDITOR,Incumbent,Won-General,562087.68
"HEFFERNAN, MICHAEL",REPUBLICAN,MA,TREASURER,Open,Lost-General,459875.34
"LESSER, ERIC PHILIP",DEMOCRATIC,MA,SENATE DISTRICT FIRST HAMPDEN AND HAMPSHIRE,Open,Won-General,438443.80
"COLLINS, NICK",DEMOCRATIC,MA,HOUSE DISTRICT FOURTH SUFFOLK,Incumbent,Won-General,367385.43
"DEMPSEY, BRIAN S",DEMOCRATIC,MA,HOUSE DISTRICT THIRD ESSEX,Incumbent,Won-General,339560.50
"NAUGHTON JR, HAROLD P",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH WORCESTER,Incumbent,Won-General,321167.22
"ROSENBERG, STANLEY C",DEMOCRATIC,MA,"SENATE DISTRICT HAMPSHIRE, FRANKLIN AND WORCESTER",Incumbent,Won-General,320416.06
"DEMACEDO, VIRIATO MANUEL (VINNY)",REPUBLICAN,MA,SENATE DISTRICT PLYMOUTH AND BARNSTABLE,Open,Won-General,259347.76
"FATTMAN, RYAN C",REPUBLICAN,MA,SENATE DISTRICT WORCESTER AND NORFOLK,Challenger,Won-General,245177.28
"MOORE, RICHARD T",DEMOCRATIC,MA,SENATE DISTRICT WORCESTER AND NORFOLK,Incumbent,Lost-General,238073.36
"JOYCE, BRIAN A",DEMOCRATIC,MA,"SENATE DISTRICT NORFOLK, BRISTOL AND PLYMOUTH",Incumbent,Won-General,216910.23
"PETRUCCELLI, ANTHONY W",DEMOCRATIC,MA,SENATE DISTRICT FIRST SUFFOLK AND MIDDLESEX,Incumbent,Won-General,214210.24
"RODRIGUES, MICHAEL J",DEMOCRATIC,MA,SENATE DISTRICT FIRST BRISTOL AND PLYMOUTH,Incumbent,Won-General,194038.00
"HUNT, DANIEL J",DEMOCRATIC,MA,HOUSE DISTRICT THIRTEENTH SUFFOLK,Incumbent,Won-General,192047.63
"LEWIS, JASON M",DEMOCRATIC,MA,SENATE DISTRICT FIFTH MIDDLESEX,Open,Won-General,189700.65
"MICHLEWITZ, AARON",DEMOCRATIC,MA,HOUSE DISTRICT THIRD SUFFOLK,Incumbent,Won-General,176033.24
"DEROSA, JAMES ARENA",DEMOCRATIC,MA,LIEUTENANT GOVERNOR,Open,Lost-Convention,175099.22
"DIDOMENICO, SALVATORE N",DEMOCRATIC,MA,SENATE DISTRICT MIDDLESEX & SUFFOLK,Incumbent,Won-General,165455.50
"MARIANO, RONALD",DEMOCRATIC,MA,HOUSE DISTRICT THIRD NORFOLK,Incumbent,Won-General,151425.00
"PACHECO, MARC RICHARD",DEMOCRATIC,MA,SENATE DISTRICT FIRST PLYMOUTH AND BRISTOL,Incumbent,Won-General,150190.00
"MOORE, MICHAEL O",DEMOCRATIC,MA,SENATE DISTRICT SECOND WORCESTER,Incumbent,Won-General,149710.00
"DOWNING, BENJAMIN BRACKETT",DEMOCRATIC,MA,"SENATE DISTRICT BERKSHIRE, HAMPSHIRE, FRANKLIN AND HAMPDEN",Incumbent,Won-General,148120.85
"WYATT, BRAD P",REPUBLICAN,MA,HOUSE DISTRICT TWELFTH WORCESTER,Challenger,Lost-General,142334.42
"BASILE, CARLO",DEMOCRATIC,MA,HOUSE DISTRICT FIRST SUFFOLK,Incumbent,Won-General,138873.31
"IVES, KATHLEEN A OCONNOR",DEMOCRATIC,MA,SENATE DISTRICT FIRST ESSEX,Incumbent,Won-General,133462.28
"DAY, MICHAEL S",DEMOCRATIC,MA,HOUSE DISTRICT THIRTY-FIRST MIDDLESEX,Open,Won-General,132110.42
"VALANZOLA, MICHAEL J",REPUBLICAN,MA,"SENATE DISTRICT WORCESTER, HAMPDEN, HAMPSHIRE AND MIDDLESEX",Open,Lost-General,129041.04
"CHANDLER, HARRIETTE L",DEMOCRATIC,MA,SENATE DISTRICT FIRST WORCESTER,Incumbent,Won-General,127556.78
"FORRY, LINDA DORCENA",DEMOCRATIC,MA,SENATE DISTRICT FIRST SUFFOLK,Incumbent,Won-General,127002.88
"RYAN, DANIEL JOSEPH",DEMOCRATIC,MA,HOUSE DISTRICT SECOND SUFFOLK,Open,Won-General,126552.95
"LITALIEN, BARBARA",DEMOCRATIC,MA,SENATE DISTRICT SECOND ESSEX AND MIDDLESEX,Open,Won-General,125611.73
"MEDEIROS, MONICA",REPUBLICAN,MA,SENATE DISTRICT FIFTH MIDDLESEX,Open,Lost-General,125198.82
"OCONNELL, SHAUNNA L",REPUBLICAN,MA,HOUSE DISTRICT THIRD BRISTOL,Incumbent,Won-General,122026.74
"CANTWELL, JAMES M",DEMOCRATIC,MA,HOUSE DISTRICT FOURTH PLYMOUTH,Incumbent,Won-General,121708.03
"GOSULE, LESLIE CHARLES",REPUBLICAN,MA,SENATE DISTRICT NORFOLK AND PLYMOUTH,Challenger,Lost-General,119936.44
"VISPOLI, ALEXANDER",REPUBLICAN,MA,SENATE DISTRICT SECOND ESSEX AND MIDDLESEX,Open,Lost-General,119146.04
"TARR, BRUCE",REPUBLICAN,MA,SENATE DISTRICT FIRST ESSEX AND MIDDLESEX,Incumbent,Won-General,116190.10
"ROSA, DAVID A",REPUBLICAN,MA,SENATE DISTRICT FIRST PLYMOUTH AND BRISTOL,Challenger,Lost-General,115666.03
"JONES JR, BRADLEY H",REPUBLICAN,MA,HOUSE DISTRICT TWENTIETH MIDDLESEX,Incumbent,Won-General,114548.02
"NANGLE, DAVID",DEMOCRATIC,MA,HOUSE DISTRICT SEVENTEENTH MIDDLESEX,Incumbent,Won-General,114398.00
"HERR, BRIAN J",REPUBLICAN,MA,US SENATE DISTRICT MA SW-CLASS II,Challenger,Lost-General,113197.95
"DONATO, PAUL J",DEMOCRATIC,MA,HOUSE DISTRICT THIRTY-FIFTH MIDDLESEX,Incumbent,Won-General,107823.35
"BORONSKI, DEBRA ANN",REPUBLICAN,MA,SENATE DISTRICT FIRST HAMPDEN AND HAMPSHIRE,Open,Lost-General,106403.75
"BARRETT, MICHAEL J",DEMOCRATIC,MA,SENATE DISTRICT THIRD MIDDLESEX,Incumbent,Won-General,105982.14
"KENNEDY, THOMAS P",DEMOCRATIC,MA,SENATE DISTRICT SECOND PLYMOUTH AND BRISTOL,Incumbent,Won-General,105900.00
"WHELAN, TIMOTHY R",REPUBLICAN,MA,HOUSE DISTRICT FIRST BARNSTABLE,Open,Won-General,105755.64
"BRADLEY, GARRETT JAMES",DEMOCRATIC,MA,HOUSE DISTRICT THIRD PLYMOUTH,Incumbent,Won-General,103130.00
"FERREIRA, JOSEPH C",DEMOCRATIC,MA,EXECUTIVE COUNCILOR DISTRICT 001,Open,Won-General,102900.00
"PUPPOLO JR, ANGELO J",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH HAMPDEN,Incumbent,Won-General,102811.41
"TOOHEY, SHAUN",REPUBLICAN,MA,SENATE DISTRICT FIRST ESSEX,Challenger,Lost-General,97818.26
"ULTRINO, STEVEN ROCCO",DEMOCRATIC,MA,HOUSE DISTRICT THIRTY-THIRD MIDDLESEX,Open,Won-General,96099.98
"CUTLER, JOSH S",DEMOCRATIC,MA,HOUSE DISTRICT SIXTH PLYMOUTH,Incumbent,Won-General,93846.60
"GOLDEN JR, THOMAS A",DEMOCRATIC,MA,HOUSE DISTRICT SIXTEENTH MIDDLESEX,Incumbent,Won-General,93049.46
"KEENAN, JOHN F",DEMOCRATIC,MA,SENATE DISTRICT NORFOLK AND PLYMOUTH,Incumbent,Won-General,92867.25
"SILVIA, ALAN D",DEMOCRATIC,MA,HOUSE DISTRICT SEVENTH BRISTOL,Incumbent,Won-General,91163.54
"FERRANTE, ANN-MARGARET",DEMOCRATIC,MA,HOUSE DISTRICT FIFTH ESSEX,Incumbent,Won-General,90882.94
"DIZOGLIO, DIANA",DEMOCRATIC,MA,HOUSE DISTRICT FOURTEENTH ESSEX,Incumbent,Won-General,90792.80
"DONOGHUE, EILEEN M",DEMOCRATIC,MA,SENATE DISTRICT FIRST MIDDLESEX,Incumbent,Won-General,90290.16
"WELCH, JAMES T",DEMOCRATIC,MA,SENATE DISTRICT HAMPDEN,Incumbent,Won-General,90252.32
"CALTER III, THOMAS J",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH PLYMOUTH,Incumbent,Won-General,89692.83
"DECKER, MARJORIE C",DEMOCRATIC,MA,HOUSE DISTRICT TWENTY-FIFTH MIDDLESEX,Incumbent,Won-General,89223.71
"TERRY, MATTHEW M",DEMOCRATIC,MA,HOUSE DISTRICT FIFTH BARNSTABLE,Challenger,Lost-General,87199.93
"CULLINANE, DAN",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH SUFFOLK,Incumbent,Won-General,86441.00
"RUSH, MICHAEL F",DEMOCRATIC,MA,SENATE DISTRICT NORFOLK & SUFFOLK,Incumbent,Won-General,85199.63
"STANLEY, THOMAS M",DEMOCRATIC,MA,HOUSE DISTRICT NINTH MIDDLESEX,Incumbent,Won-General,83595.15
"MORAN, MICHAEL J",DEMOCRATIC,MA,HOUSE DISTRICT EIGHTEENTH SUFFOLK,Incumbent,Won-General,82798.35
"WAGNER, JOSEPH F",DEMOCRATIC,MA,HOUSE DISTRICT EIGHTH HAMPDEN,Incumbent,Won-General,82388.18
"AYERS, BRUCE J",DEMOCRATIC,MA,HOUSE DISTRICT FIRST NORFOLK,Incumbent,Won-General,81564.36
