Candidate,Party,State,Office,Incumbency,Result,Total Money
"CUOMO, ANDREW M & DUFFY, ROBERT J",DEMOCRATIC,NY,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,26165833.49
"SCHUMER, CHARLES E (CHUCK)",DEMOCRATIC,NY,US SENATE DISTRICT NY SW-CLASS III,Incumbent,Won-General,16993585.45
"GILLIBRAND, KIRSTEN ELIZABETH",DEMOCRATIC,NY,US SENATE DISTRICT NY SW-CLASS I,Incumbent,Won-General,13307803.71
"PALADINO, CARL P & EDWARD, GREGORY J",REPUBLICAN,NY,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,9838160.90
"SCHNEIDERMAN, ERIC TADD",DEMOCRATIC,NY,ATTORNEY GENERAL,Open,Won-General,7829235.20
"WILSON, HARRY JAMES",REPUBLICAN,NY,COMPTROLLER,Challenger,Lost-General,7076550.73
"ALTSCHULER, RANDY",REPUBLICAN,NY,US HOUSE DISTRICT NY 001,Challenger,Lost-General,4414952.06
"DINAPOLI, THOMAS P",DEMOCRATIC,NY,COMPTROLLER,Incumbent,Won-General,4323530.29
"DOHENY, MATTHEW",REPUBLICAN,NY,US HOUSE DISTRICT NY 023,Challenger,Lost-General,3108638.68
"MAFFEI, DANIEL B",DEMOCRATIC,NY,US HOUSE DISTRICT NY 025,Incumbent,Lost-General,3064429.19
"MALONEY, CAROLYN B",DEMOCRATIC,NY,US HOUSE DISTRICT NY 014,Incumbent,Won-General,2980884.54
"RANGEL, CHARLES B",DEMOCRATIC,NY,US HOUSE DISTRICT NY 015,Incumbent,Won-General,2917380.46
"MCMAHON, MICHAEL E",DEMOCRATIC,NY,US HOUSE DISTRICT NY 013,Incumbent,Lost-General,2717734.82
"SAMPSON, JOHN L",DEMOCRATIC,NY,SENATE DISTRICT 019,Incumbent,Won-General,2555144.98
"BISHOP, TIM",DEMOCRATIC,NY,US HOUSE DISTRICT NY 001,Incumbent,Won-General,2436966.23
"DIOGUARDI, JOSEPH J",REPUBLICAN,NY,US SENATE DISTRICT NY SW-CLASS I,Challenger,Lost-General,2361465.71
"HAYWORTH, NAN",REPUBLICAN,NY,US HOUSE DISTRICT NY 019,Challenger,Won-General,2304849.72
