office,candidate,party,state,incumbency,result,total money,district
Governor,John Destefano,DEM,CT,Challenger,Lost-General,4346750.78,nan
Governor,Jodi Rell,REP,CT,Incumbent,Won-General,4025750.06,nan
Secretary Of State,Susan Bysiewicz,DEM,CT,Incumbent,Won-General,838103.44,nan
Attorney General,Richard Blumenthal,DEM,CT,Incumbent,Won-General,522459.94,nan
Comptroller,Nancy Wyman,DEM,CT,Incumbent,Won-General,455634.94,nan
Treasurer,Denise Nappier,DEM,CT,Incumbent,Won-General,352167.44,nan
State Senator,Sam F Caligiuri,REP,CT,Open,Won-General,212893.72,16
State Senator,Daniel Debicella,REP,CT,Open,Won-General,184378.52,21
State Senator,Andrew Maynard,DEM,CT,Open,Won-General,165985.88,18
State Senator,Andrew McDonald,DEM,CT,Incumbent,Won-General,159617.63,27
State Senator,Paul Doyle,DEM,CT,Open,Won-General,158508.1,9
State Senator,Robert Russo III,REP,CT,Challenger,Lost-General,154280.0,22
State Senator,David Zoni,DEM,CT,Open,Lost-General,150712.16,16
State Senator,Ralph Capenera,REP,CT,Open,Lost-General,143688.57,9
State Senator,Bill Finch,DEM,CT,Incumbent,Won-General,121918.0,22
State Senator,Edward Meyer,DEM,CT,Incumbent,Won-General,119492.0,12
State Senator,Lenny Winkler,REP,CT,Open,Lost-General,113128.2,18
State Senator,Bill Kiner,DEM,CT,Challenger,Lost-General,109699.94,7
State Senator,Jonathan Harris,DEM,CT,Incumbent,Won-General,108813.13,5
State Senator,Barbara Lisman,REP,CT,Challenger,Lost-General,108013.0,14
State Senator,Craig Rebecca Schiavone,DEM,CT,Challenger,Lost-General,99536.0,26
State Senator,Rick Giordano,REP,CT,Challenger,Lost-General,92281.33,27
State Senator,William Nickerson,REP,CT,Incumbent,Won-General,89915.0,36
State Senator,Robert Duff,DEM,CT,Incumbent,Won-General,88202.0,25
State Representative,William Tong,DEM,CT,Challenger,Won-General,87609.66,147
State Senator,Christopher Jones,DEM,CT,Open,Lost-General,83692.3,21
State Senator,Leonard Fasano Jr.,REP,CT,Incumbent,Won-General,80645.0,34
State Senator,Friedrich Wilms,REP,CT,Challenger,Lost-General,78461.0,25
Attorney General,Robert Farr,REP,CT,Challenger,Lost-General,71238.69,nan
State Senator,Gayle Slossberg,DEM,CT,Incumbent,Won-General,69039.37,14
State Senator,Thomas Colapietro,DEM,CT,Incumbent,Won-General,64746.72,31
State Senator,Andrea Stillman,DEM,CT,Incumbent,Won-General,63787.36,20
State Senator,Toni Harp,DEM,CT,Incumbent,Won-General,61408.76,10
State Senator,Beverly Bobroske,REP,CT,Challenger,Lost-General,61261.67,31
State Senator,John Kissel,REP,CT,Incumbent,Won-General,60587.65,7
State Senator,Donald Williams Jr.,DEM,CT,Incumbent,Won-General,58165.0,29
State Senator,Eileen Daily,DEM,CT,Incumbent,Won-General,57158.0,33
State Representative,Elizabeth Ann Bye,DEM,CT,Open,Won-General,55974.42,19
State Representative,James Amann,DEM,CT,Incumbent,Won-General,55852.0,118
State Representative,Donald Sherer,REP,CT,Incumbent,Lost-General,55051.6,147
State Senator,Thomas Gaffey,DEM,CT,Incumbent,Won-General,51570.0,13
State Senator,Christopher Oliveira,REP,CT,Challenger,Lost-General,50196.0,20
State Senator,Gregg Hannan,REP,CT,Challenger,Lost-General,49146.0,12
State Representative,Joseph Aresimowicz,DEM,CT,Incumbent,Won-General,48786.05,30
Secretary Of State,Richard Abbate,REP,CT,Challenger,Lost-General,48582.0,nan
State Representative,Jason Bartlett,DEM,CT,Open,Won-General,47532.41,2
State Representative,Roberta Willis,DEM,CT,Incumbent,Won-General,46610.95,64
State Representative,Kelvin Roldan,DEM,CT,Incumbent,Won-General,46607.0,4
State Senator,Frank Farricker,DEM,CT,Challenger,Lost-General,46487.5,36
State Representative,Deborah Heinrich,DEM,CT,Incumbent,Won-General,45717.36,101
State Representative,Timothy White,REP,CT,Challenger,Lost-General,45561.42,89
State Representative,Lawrence Cafero Jr.,REP,CT,Incumbent,Won-General,45285.31,142
State Senator,Thomas Herlihy Jr.,REP,CT,Incumbent,Won-General,45269.25,8
State Senator,Mary Ann Handley,DEM,CT,Incumbent,Won-General,45266.87,4
State Senator,David Cappiello,REP,CT,Incumbent,Won-General,45133.0,24
State Senator,Gary Lebeau,DEM,CT,Incumbent,Won-General,42230.49,3
State Senator,Edith Prague,DEM,CT,Incumbent,Won-General,42057.39,19
State Representative,Paul Formica,REP,CT,Challenger,Lost-General,40172.04,37
State Senator,Joan Hartley,DEM,CT,Incumbent,Won-General,40150.0,15
State Senator,Donald Defronzo,DEM,CT,Incumbent,Won-General,39615.0,6
State Representative,Cathy Tymniak,REP,CT,Incumbent,Lost-General,38912.2,133
State Senator,Judith Freedman,REP,CT,Incumbent,Won-General,38163.68,26
State Representative,Sherri Vogt,DEM,CT,Challenger,Lost-General,38023.49,50
Treasurer,Linda Roberts,REP,CT,Challenger,Lost-General,37755.0,nan
State Representative,Derek Donnelly,DEM,CT,Challenger,Lost-General,37748.23,61
State Representative,Phil Gallagher,REP,CT,Open,Lost-General,37432.99,2
State Representative,Thomas Christiano,DEM,CT,Challenger,Won-General,36790.0,134
State Senator,Steve Berry,DEM,CT,Challenger,Lost-General,36473.24,8
State Representative,Joseph Taborsak,DEM,CT,Open,Won-General,35818.16,109
State Senator,Louis Deluca,REP,CT,Incumbent,Won-General,35225.84,32
State Senator,Andrew Roraback,REP,CT,Incumbent,Won-General,35223.31,30
State Representative,Themis Klarides,REP,CT,Incumbent,Won-General,35090.7,114
State Representative,Thomas Drew,DEM,CT,Incumbent,Won-General,34863.73,132
State Representative,David Mooney,DEM,CT,Challenger,Lost-General,34713.63,120
State Senator,Joseph Crisco Jr.,DEM,CT,Incumbent,Won-General,34665.0,17
State Representative,Vittorina Orsini Nardello,DEM,CT,Incumbent,Won-General,34265.04,89
State Representative,Ruth Fahrbach,REP,CT,Incumbent,Won-General,34072.0,61
State Representative,Kimberly Fawcett,DEM,CT,Challenger,Won-General,33686.98,133
State Representative,Noreen Kokoruda,REP,CT,Challenger,Lost-General,33657.78,101
State Representative,April Teveris,REP,CT,Open,Lost-General,33654.71,53
State Representative,Gregg William Seabury,REP,CT,Open,Lost-General,33437.35,109
State Representative,Andrew Fleischmann,DEM,CT,Incumbent,Won-General,32889.0,18
State Representative,Joseph Romano Jr.,REP,CT,Challenger,Lost-General,32835.0,104
State Senator,Martin Looney,DEM,CT,Incumbent,Won-General,32730.0,11
State Representative,Heather Sherman Bond,REP,CT,Open,Lost-General,32660.4,41
State Representative,Susan Karp,REP,CT,Open,Lost-General,32477.63,31
State Representative,James Shapiro,DEM,CT,Incumbent,Won-General,32374.0,144
State Representative,Robert Heagney,REP,CT,Incumbent,Lost-General,32001.87,16
State Representative,Olivia Floren,REP,CT,Incumbent,Won-General,31065.0,149
