office,candidate,party,state,incumbency,result,total money,district
Governor,Ron Saxton,REP,OR,Challenger,Lost-General,9281028.38,nan
Governor,Ted Kulongoski,DEM,OR,Incumbent,Won-General,6608197.95,nan
State Representative,Karen Minnis,REP,OR,Incumbent,Won-General,1138220.61,49
State Representative,Wayne Scott,REP,OR,Incumbent,Won-General,869246.25,39
State Senator,Vicki Walker,DEM,OR,Incumbent,Won-General,766554.37,7
State Senator,Jim Torrey,REP,OR,Challenger,Lost-General,747460.13,7
Supreme Court-Linder Seat,Jack Roberts,IND,OR,Open,Lost-General,715269.98,nan
State Senator,Rick Metsger,DEM,OR,Incumbent,Won-General,561692.59,26
State Senator,Peter Courtney,DEM,OR,Incumbent,Won-General,540895.51,11
State Representative,Rob Brading,DEM,OR,Challenger,Lost-General,534720.26,49
State Representative,Alan Brown,REP,OR,Incumbent,Lost-General,527763.75,10
State Representative,Shirley Parsons,REP,OR,Challenger,Lost-General,499076.15,35
State Senator,Carol York,REP,OR,Challenger,Lost-General,493131.79,26
State Representative,Jean Cowan,DEM,OR,Challenger,Won-General,460219.15,10
State Representative,Chris Edwards,DEM,OR,Challenger,Won-General,446481.61,14
State Representative,Brian Clem,DEM,OR,Challenger,Won-General,443697.65,21
State Representative,Debi Farr,REP,OR,Incumbent,Lost-General,437626.04,14
State Representative,Billy Dalto,REP,OR,Incumbent,Lost-General,433830.92,21
State Representative,Everett Curry,REP,OR,Open,Lost-General,427066.36,30
State Representative,David Edwards,DEM,OR,Open,Won-General,421657.09,30
State Representative,Larry Galizio,DEM,OR,Incumbent,Won-General,390751.17,35
Supreme Court-Linder Seat,Virginia Linder,IND,OR,Open,Won-General,352071.79,nan
State Senator,Paul Evans,DEM,OR,Challenger,Lost-General,351605.1,10
State Representative,Charles Riley,DEM,OR,Incumbent,Won-General,339896.88,29
State Senator,Jackie Winters,REP,OR,Incumbent,Won-General,334341.06,10
State Representative,Arnie Roblan,DEM,OR,Incumbent,Won-General,327664.69,9
State Senator,J Reilly,REP,OR,Open,Lost-General,326963.76,24
State Senator,Lawrence George,REP,OR,Open,Won-General,314449.21,13
State Representative,Terry Rilling,REP,OR,Challenger,Lost-General,303761.28,29
Labor Commissioner,Dan Gardner,IND,OR,Incumbent,Won-General,285649.65,nan
State Representative,Carl Wieneke,REP,OR,Challenger,Lost-General,275485.01,22
State Representative,Jeffrey Alan Merkley,DEM,OR,Incumbent,Won-General,263860.0,47
State Senator,Walter Schrader,DEM,OR,Incumbent,Won-General,261387.63,20
State Senator,Rod Monroe,DEM,OR,Open,Won-General,234251.18,24
Superintendent Of Public Instruction,Susan Castillo,IND,OR,Open,Won-General,224242.88,nan
State Representative,Tobias Read,DEM,OR,Open,Won-General,222964.78,27
State Representative,Domonic Biggi,REP,OR,Open,Lost-General,217084.04,27
State Senator,Franklin Morse,REP,OR,Incumbent,Won-General,215183.57,8
State Senator,Bradley Avakian,DEM,OR,Open,Won-General,214383.11,17
