office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Patty Murray,DEM,WA,Incumbent,Won-General,16630144.29,nan
U.S. Senator,Dino Rossi,REP,WA,Challenger,Lost-General,9608885.94,nan
U.S. Representative,Suzan Delbene,DEM,WA,Challenger,Lost-General,4007045.48,8
U.S. Representative,Dave Reichert,REP,WA,Incumbent,Won-General,2768107.67,8
U.S. Representative,Rick Larsen,DEM,WA,Incumbent,Won-General,2021070.36,2
U.S. Representative,Dennis Heck,DEM,WA,Open,Lost-General,1967331.35,3
U.S. Representative,Jaime Lynn Herrera Beutler,REP,WA,Open,Won-General,1585596.57,3
U.S. Representative,Cathy McMorris Rodgers,REP,WA,Incumbent,Won-General,1383163.0,5
U.S. Representative,Jay Robert Inslee,DEM,WA,Incumbent,Won-General,1338516.37,1
U.S. Representative,Norm Dicks,DEM,WA,Incumbent,Won-General,1263112.07,6
U.S. Representative,John Koster,REP,WA,Challenger,Lost-General,1092357.9,2
U.S. Representative,Doc Hastings,REP,WA,Incumbent,Won-General,997105.44,4
U.S. Senator,Clint Didier,REP,WA,Challenger,Lost-Top Two Primary,946328.45,nan
U.S. Representative,Adam Smith,DEM,WA,Incumbent,Won-General,916252.5,9
U.S. Senator,Paul Akers,REP,WA,Challenger,Lost-Top Two Primary,713846.88,nan
State Senator,Gregg Douglas Bennett,REP,WA,Challenger,Lost-General,609834.5,48
U.S. Representative,Jim McDermott,DEM,WA,Incumbent,Won-General,580401.57,7
State Senator,Christopher Marr,DEM,WA,Incumbent,Lost-General,532515.77,6
State Senator,Michael Baumgartner,REP,WA,Challenger,Won-General,443952.98,6
State Senator,Andrew Hill,REP,WA,Challenger,Won-General,418782.49,45
State Senator,Stephen Litzow,REP,WA,Challenger,Won-General,409060.2,41
State Senator,Claudia Kauffman,DEM,WA,Incumbent,Lost-General,384218.88,47
State Senator,Joseph Fain,REP,WA,Challenger,Won-General,362366.43,47
State Senator,Derek Kilmer,DEM,WA,Incumbent,Won-General,350424.02,26
State Senator,Steven Hobbs,DEM,WA,Incumbent,Won-General,345786.96,44
U.S. Representative,James Watkins,REP,WA,Challenger,Lost-General,341312.95,1
Supreme Court-006,Charles Wiggins,IND,WA,Challenger,Won-General,301223.31,nan
Supreme Court-006,Richard Sanders,IND,WA,Incumbent,Lost-General,295185.06,nan
State Representative,Troy Kelley,DEM,WA,Incumbent,Won-General,279218.94,281
State Senator,Randy Gordon,DEM,WA,Incumbent,Lost-General,276438.22,41
State Senator,Eric Oemig,DEM,WA,Incumbent,Lost-General,276149.83,45
State Representative,Terry Nealey,REP,WA,Incumbent,Won-General,268381.37,162
State Representative,Kevin Parker,REP,WA,Incumbent,Won-General,267754.14,61
State Representative,Geoffrey Simpson,DEM,WA,Incumbent,Lost-General,254387.16,471
State Senator,Rodney Tom,DEM,WA,Incumbent,Won-General,251436.16,48
State Representative,Timothy Probst,DEM,WA,Incumbent,Won-General,246634.53,171
State Senator,Tracey Eide,DEM,WA,Incumbent,Won-General,246452.0,30
U.S. Representative,David Castillo,REP,WA,Open,Lost-Top Two Primary,246117.19,3
U.S. Representative,Richard Muri,REP,WA,Challenger,Lost-General,239811.08,9
State Representative,Marcie Maxwell,DEM,WA,Incumbent,Won-General,238695.56,411
State Representative,Dawn Morrell,DEM,WA,Incumbent,Lost-General,233844.94,252
State Representative,Kelli Linville,DEM,WA,Incumbent,Lost-General,225381.18,422
State Representative,Thomas Campbell,REP,WA,Incumbent,Lost-General,219876.07,22
State Representative,Ross Hunter,DEM,WA,Incumbent,Won-General,210410.67,481
State Representative,Patrick Sullivan,DEM,WA,Incumbent,Won-General,206914.34,472
State Representative,Diane Tebelius,REP,WA,Challenger,Lost-General,205474.47,481
State Representative,Laurie Jinkins,DEM,WA,Open,Won-General,203275.29,271
State Representative,Roger Goodman,DEM,WA,Incumbent,Won-General,202802.96,451
State Senator,Paull Shin,DEM,WA,Incumbent,Won-General,197708.44,21
State Representative,James Wilcox III,REP,WA,Challenger,Won-General,196226.7,22
State Representative,Frank Chopp Jr.,DEM,WA,Incumbent,Won-General,189126.74,432
State Senator,David Schmidt,REP,WA,Challenger,Lost-General,188552.08,44
State Representative,David Frockt,DEM,WA,Open,Won-General,188518.62,461
State Representative,Larry Seaquist,DEM,WA,Incumbent,Won-General,185088.95,262
State Representative,Hans Zeiger,REP,WA,Challenger,Won-General,182040.57,252
State Representative,Bruce Dammeier,REP,WA,Incumbent,Won-General,181984.83,251
State Representative,Tami Green,DEM,WA,Incumbent,Won-General,180302.25,282
State Representative,Luis Moscoso,DEM,WA,Open,Won-General,179770.0,12
State Representative,John Driscoll,DEM,WA,Incumbent,Lost-General,178434.78,62
State Representative,Lawrence Stanley Springer,DEM,WA,Incumbent,Won-General,176816.92,452
State Senator,Edward Murray,DEM,WA,Incumbent,Won-General,174397.7,43
State Senator,Douglas Ericksen,REP,WA,Open,Won-General,173849.4,42
State Representative,Richard Debolt,REP,WA,Incumbent,Won-General,171702.0,201
U.S. Representative,Jim Postma,REP,WA,Challenger,Lost-Top Two Primary,168329.85,9
State Representative,Carolyn Jean Gregory,DEM,WA,Open,Lost-General,164973.1,302
State Representative,Susan Fagan,REP,WA,Incumbent,Won-General,163800.41,91
State Representative,Peter Dunbar,REP,WA,Challenger,Lost-General,163212.61,411
State Representative,Jacob Fey,DEM,WA,Open,Lost-General,155770.95,271
State Senator,Jeanne Kohl-Welles,DEM,WA,Incumbent,Won-General,153849.06,36
State Representative,Marko Liias,DEM,WA,Incumbent,Won-General,153665.46,212
State Representative,Frederick Wells Finn,DEM,WA,Incumbent,Won-General,153233.79,352
State Senator,Timothy Sheldon,DEM,WA,Incumbent,Won-General,152525.17,35
State Representative,Barbara Bailey,REP,WA,Incumbent,Won-General,152378.0,102
State Representative,Derek Stanford,DEM,WA,Open,Won-General,148921.73,11
State Representative,Steven Oban,REP,WA,Challenger,Lost-General,146573.8,281
State Representative,Stephen Tharinger,DEM,WA,Open,Won-General,145948.95,242
Supreme Court,James Johnson,IND,WA,Incumbent,Won-General,142134.49,nan
State Senator,Jerome Delvin II,REP,WA,Incumbent,Won-General,140691.53,8
State Representative,Hans Dunshee,DEM,WA,Incumbent,Won-General,139576.09,441
State Representative,Jeffrey Morris,DEM,WA,Incumbent,Won-General,132953.29,402
State Representative,Andrew Billig,DEM,WA,Open,Won-General,132759.79,31
State Representative,Judith Clibborn,DEM,WA,Incumbent,Won-General,132741.4,412
State Representative,Christopher Hurst,IND,WA,Incumbent,Won-General,130233.8,312
State Senator,Janea Holmquist,REP,WA,Incumbent,Won-General,128392.83,13
State Senator,Karen Keiser-Smith,DEM,WA,Incumbent,Won-General,128323.76,33
State Senator,Pamela Roach,REP,WA,Incumbent,Won-General,126146.46,31
State Senator,Harry Morton,REP,WA,Incumbent,Won-General,122285.96,7
State Representative,Brian Peck,REP,WA,Challenger,Lost-General,121051.97,171
U.S. Representative,Jay Clough,DEM,WA,Challenger,Lost-General,119993.23,4
State Representative,Shawn Bunney,REP,WA,Open,Lost-General,118924.69,311
State Representative,Bill Hinkle,REP,WA,Incumbent,Won-General,116914.0,132
U.S. Representative,Douglas Richard Cloud,REP,WA,Challenger,Lost-General,116162.29,6
State Representative,Joel Kretz,REP,WA,Incumbent,Won-General,116143.0,72
State Representative,Norman Johnson,REP,WA,Incumbent,Won-General,115490.2,141
State Senator,James Honeyford,REP,WA,Incumbent,Won-General,115047.0,15
State Representative,Gary Alexander,REP,WA,Incumbent,Won-General,114983.0,202
State Representative,Vincent Buys,REP,WA,Challenger,Won-General,114620.5,422
State Representative,David Taylor,REP,WA,Incumbent,Won-General,114072.4,152
State Representative,Kevin Van De Wege,DEM,WA,Incumbent,Won-General,112430.23,241
State Representative,Joseph Fitzgibbon,DEM,WA,Open,Won-General,112108.63,342
State Representative,John Paul Wagemann,REP,WA,Challenger,Lost-General,109629.4,282
State Representative,Ed Borey,REP,WA,Challenger,Lost-General,108973.86,211
State Representative,James Moeller,DEM,WA,Incumbent,Won-General,108347.66,492
State Senator,Nick Harper,DEM,WA,Open,Won-General,105773.23,38
State Representative,Janice Angel,REP,WA,Incumbent,Won-General,105701.66,261
State Representative,Eric Pettigrew,DEM,WA,Incumbent,Won-General,105167.08,372
State Representative,Daniel Kristiansen,REP,WA,Incumbent,Won-General,104887.5,391
State Senator,Jean Berkey,DEM,WA,Incumbent,Lost-Top Two Primary,104639.5,38
State Representative,Kathryn Marie Haigh,DEM,WA,Incumbent,Won-General,104598.04,351
State Representative,Anna Rivers,REP,WA,Open,Won-General,104164.15,181
State Representative,Sherry Appleton,DEM,WA,Incumbent,Won-General,103228.22,231
State Representative,Elizabeth Scott,REP,WA,Challenger,Lost-General,103206.02,212
State Representative,Heidi Munson,REP,WA,Open,Lost-General,102990.12,12
State Representative,Michael Armstrong,REP,WA,Incumbent,Won-General,101800.0,122
State Senator,Scott White,DEM,WA,Open,Won-General,100987.31,46
State Representative,Chris Reykdal,DEM,WA,Open,Won-General,100936.85,221
State Representative,Mike Heavey,DEM,WA,Open,Lost-General,100351.88,342
State Senator,Steven Conway,DEM,WA,Open,Won-General,99414.0,29
State Representative,Cindy Sinhikim Ryu,DEM,WA,Open,Won-General,97760.88,321
State Representative,Reuven Carlyle,DEM,WA,Incumbent,Won-General,96512.62,361
State Representative,Christine Nasser Rolfes,DEM,WA,Incumbent,Won-General,95988.68,232
State Representative,Michael Hope,REP,WA,Incumbent,Won-General,95621.0,442
State Representative,Dean Willard,DEM,WA,Challenger,Lost-Top Two Primary,95468.72,52
State Representative,John Ahern,REP,WA,Challenger,Won-General,95019.76,62
State Representative,Jay Rodne,REP,WA,Incumbent,Won-General,94505.0,51
State Representative,Norma Smith,REP,WA,Incumbent,Won-General,93861.78,101
State Representative,Jamie Pedersen,DEM,WA,Incumbent,Won-General,91671.0,431
State Senator,William Anthony Moore Jr.,REP,WA,Challenger,Lost-General,91235.2,30
State Representative,Ed Orcutt,REP,WA,Incumbent,Won-General,90815.5,182
State Representative,Kristine Lytton,DEM,WA,Open,Won-General,90246.32,401
State Representative,Jason Overstreet,REP,WA,Open,Won-General,90103.96,421
State Representative,Deborah Eddy,DEM,WA,Incumbent,Won-General,88391.19,482
State Representative,Paul Harris,REP,WA,Open,Won-General,87251.0,172
State Representative,Doug Richards,REP,WA,Challenger,Lost-General,86789.44,262
State Representative,Kevin Haistings,REP,WA,Challenger,Lost-General,86423.24,451
State Representative,Sumner Schoenike,DEM,WA,Challenger,Lost-General,86138.74,261
State Representative,Cathy Dahlquist,REP,WA,Open,Won-General,82977.17,311
State Representative,Cary Lawrence Condotta,REP,WA,Incumbent,Won-General,81330.0,121
State Representative,Stewart Henderson,DEM,WA,Open,Lost-Top Two Primary,80452.55,221
State Representative,John McCoy,DEM,WA,Incumbent,Won-General,78729.02,381
State Representative,Bruce Chandler,REP,WA,Incumbent,Won-General,78250.0,151
State Representative,Al Jensen,DEM,WA,Open,Lost-General,78243.48,421
State Representative,Tim Sutinen,LOWER TAXES,WA,Challenger,Lost-General,76353.1,192
State Representative,Charles Ross,REP,WA,Incumbent,Won-General,75604.82,142
State Representative,Brian Blake,DEM,WA,Incumbent,Won-General,73212.43,192
State Representative,Ruth Kagi,DEM,WA,Incumbent,Won-General,73170.1,322
