office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,John McCain,REP,AZ,Incumbent,Won-General,23579686.8,nan
U.S. Representative,Gabrielle Giffords,DEM,AZ,Incumbent,Won-General,3358826.94,8
U.S. Representative,Ben Quayle,REP,AZ,Open,Won-General,2636651.64,3
U.S. Representative,Harry Mitchell,DEM,AZ,Incumbent,Lost-General,2252467.42,5
U.S. Representative,Ann Leila Kirkpatrick,DEM,AZ,Incumbent,Lost-General,2114649.44,1
Governor,Jan Brewer,REP,AZ,Incumbent,Won-General,1819826.76,nan
Governor,Terry Goddard,DEM,AZ,Challenger,Lost-General,1813520.37,nan
U.S. Representative,Jesse Kelly,REP,AZ,Challenger,Lost-General,1799932.7,8
U.S. Representative,David Schweikert,REP,AZ,Challenger,Won-General,1716018.18,5
U.S. Representative,Jon Russell Hulburd,DEM,AZ,Open,Lost-General,1667614.12,3
U.S. Representative,Raul Grijalva,DEM,AZ,Incumbent,Won-General,1440895.92,7
U.S. Senator,Rodney Glassman,DEM,AZ,Challenger,Lost-General,1329922.62,nan
U.S. Representative,Paul Anthony Gosar,REP,AZ,Challenger,Won-General,1199482.58,1
Treasurer,Douglas Ducey,REP,AZ,Open,Won-General,1193023.75,nan
Treasurer,Andrei Cherny,DEM,AZ,Open,Lost-General,1018196.75,nan
U.S. Representative,Ed Pastor,DEM,AZ,Incumbent,Won-General,980006.45,4
Attorney General,Thomas Horne,REP,AZ,Open,Won-General,883438.46,nan
U.S. Representative,Trent Franks,REP,AZ,Incumbent,Won-General,875341.13,2
U.S. Representative,Ruth McClung,REP,AZ,Challenger,Lost-General,716368.36,7
Attorney General,Felecia Ann Rotellini,DEM,AZ,Open,Lost-General,699739.06,nan
U.S. Representative,Jeff Flake,REP,AZ,Incumbent,Won-General,502232.03,6
Secretary Of State,Kenneth Roy Bennett,REP,AZ,Incumbent,Won-General,483618.0,nan
Superintendent Of Public Instruction,John Huppenthal,REP,AZ,Open,Won-General,254273.32,nan
Corporation Commissioner,Brenda Burns,REP,AZ,Challenger,Won-General,251744.7,nan
Corporation Commissioner,Gary Pierce,REP,AZ,Incumbent,Won-General,249220.13,nan
Corporation Commissioner,David Thomas Bradley,DEM,AZ,Challenger,Lost-General,240122.26,nan
Superintendent Of Public Instruction,Penny Kotterman,DEM,AZ,Open,Lost-General,226829.65,nan
State Representative,Kirk David Adams,REP,AZ,Incumbent,Won-General,196530.96,19
Secretary Of State,Christopher Clark Deschene,DEM,AZ,Challenger,Lost-General,187709.6,nan
State Representative,Kate Brophy McGee,REP,AZ,Challenger,Won-General,163180.51,11
State Senator,Justin Johnson,DEM,AZ,Challenger,Lost-General,137369.5,10
State Senator,Michele Reagan,REP,AZ,Open,Won-General,125048.39,8
State Senator,Cheryl Cage,DEM,AZ,Challenger,Lost-General,124984.46,26
State Mine Inspector,Manuel Cruz,DEM,AZ,Challenger,Lost-General,120050.0,nan
State Representative,Nancy Young Wright,DEM,AZ,Incumbent,Lost-General,119930.98,26
