State,Position,District,Dem Projected,Dem Actual,Dem Probability,Rep Projected,Rep Actual,Rep Probability,Other Projected,Other Actual,Other Probability,Rating,Winner,Correct,Error
ID,Attorney General,Statewide,34.87,34.57,0.29999999999999716,65.13,65.43,0.30000000000001137,,,
ID,Governor,Statewide,41.45,38.21,3.240000000000002,56.59,59.75,3.1599999999999966,1.96,1.08,0.8799999999999999
ID,Lieutenant Governor,Statewide,38.45,40.29,1.8399999999999963,61.55,59.71,1.8399999999999963,,,
ID,Secretary Of State,Statewide,34.6,37.49,2.8900000000000006,65.4,62.51,2.8900000000000077,,,
ID,State Representative,10A,46.81,36.74,10.07,53.19,63.26,10.07,,,
ID,State Representative,10B,43.81,40.71,3.1000000000000014,56.19,59.29,3.1000000000000014,,,
ID,State Representative,11A,,,,100.0,100.0,0.0,,,
ID,State Representative,11B,52.36,22.44,29.919999999999998,47.64,77.56,29.92,,,
ID,State Representative,12A,43.4,36.0,7.399999999999999,56.6,64.0,7.399999999999999,,,
ID,State Representative,12B,,,,100.0,100.0,0.0,,,
ID,State Representative,13A,,,,100.0,100.0,0.0,,,
ID,State Representative,13B,30.09,34.19,4.099999999999998,34.76,65.81,31.050000000000004,,,
ID,State Representative,14A,42.67,33.55,9.120000000000005,57.33,66.45,9.120000000000005,,,
ID,State Representative,14B,,,,100.0,100.0,0.0,,,
ID,State Representative,15A,51.5,54.48,2.979999999999997,48.5,45.52,2.979999999999997,,,
ID,State Representative,15B,48.3,50.9,2.6000000000000014,51.7,49.1,2.6000000000000014,,,
ID,State Representative,16A,60.4,61.88,1.480000000000004,39.6,38.12,1.480000000000004,,,
ID,State Representative,16B,52.73,62.64,9.910000000000004,47.27,37.36,9.910000000000004,,,
ID,State Representative,17A,58.54,69.76,11.220000000000006,41.46,30.24,11.220000000000002,,,
ID,State Representative,17B,59.04,70.11,11.07,40.96,29.89,11.07,,,
ID,State Representative,18A,100.0,100.0,0.0,,,,,,
ID,State Representative,18B,52.39,62.32,9.93,47.61,37.68,9.93,,,
ID,State Representative,19A,61.14,73.02,11.879999999999995,38.86,26.98,11.879999999999999,,,
ID,State Representative,19B,100.0,100.0,0.0,,,,,,
ID,State Representative,1A,40.99,36.47,4.520000000000003,59.01,63.53,4.520000000000003,,,
ID,State Representative,1B,42.43,33.77,8.659999999999997,57.57,66.23,8.660000000000004,,,
ID,State Representative,20A,,,,58.02,81.03,23.009999999999998,,,
ID,State Representative,20B,,,,100.0,100.0,0.0,,,
ID,State Representative,21A,46.59,39.43,7.160000000000004,53.41,60.57,7.160000000000004,,,
ID,State Representative,21B,,,,100.0,100.0,0.0,,,
ID,State Representative,22A,,,,100.0,100.0,0.0,,,
ID,State Representative,22B,,,,100.0,100.0,0.0,,,
ID,State Representative,23A,,,,100.0,100.0,0.0,,,
ID,State Representative,23B,,,,100.0,97.94,2.0600000000000023,,,
ID,State Representative,24A,,,,100.0,100.0,0.0,,,
ID,State Representative,24B,46.17,37.4,8.770000000000003,43.48,57.72,14.240000000000002,,,
ID,State Representative,25A,,,,100.0,100.0,0.0,,,
ID,State Representative,25B,,,,100.0,100.0,0.0,,,
ID,State Representative,26A,47.64,56.26,8.619999999999997,52.36,43.74,8.619999999999997,,,
ID,State Representative,26B,61.85,58.16,3.690000000000005,38.15,41.84,3.690000000000005,,,
ID,State Representative,27A,,,,100.0,100.0,0.0,,,
ID,State Representative,27B,,,,100.0,100.0,0.0,,,
ID,State Representative,28A,47.21,37.45,9.759999999999998,52.79,62.55,9.759999999999998,,,
ID,State Representative,28B,,,,100.0,100.0,0.0,,,
ID,State Representative,29A,47.04,51.17,4.130000000000003,52.96,48.83,4.130000000000003,,,
ID,State Representative,29B,53.86,53.96,0.10000000000000142,36.86,42.16,5.299999999999997,9.27,3.87,5.3999999999999995
ID,State Representative,2A,42.36,27.66,14.7,57.64,72.34,14.700000000000003,,,
ID,State Representative,2B,51.03,24.89,26.14,48.97,75.11,26.14,,,
ID,State Representative,30A,100.0,27.41,72.59,,,,,,
ID,State Representative,30B,,,,100.0,100.0,0.0,,,
ID,State Representative,31A,,,,100.0,100.0,0.0,,,
ID,State Representative,31B,,,,100.0,100.0,0.0,,,
ID,State Representative,32A,,,,100.0,100.0,0.0,,,
ID,State Representative,32B,,,,100.0,80.84,19.159999999999997,,,
ID,State Representative,33A,46.31,42.94,3.3700000000000045,53.69,57.06,3.3700000000000045,,,
ID,State Representative,33B,44.84,41.17,3.6700000000000017,55.16,58.83,3.6700000000000017,,,
ID,State Representative,34A,,,,100.0,100.0,0.0,,,
ID,State Representative,34B,,,,100.0,100.0,0.0,,,
ID,State Representative,35A,,,,100.0,100.0,0.0,,,
ID,State Representative,35B,50.45,16.31,34.14,49.55,83.69,34.14,,,
ID,State Representative,3A,,,,100.0,100.0,0.0,,,
ID,State Representative,3B,53.37,29.24,24.13,46.63,70.76,24.130000000000003,,,
ID,State Representative,4A,46.2,43.3,2.9000000000000057,53.8,56.7,2.9000000000000057,,,
ID,State Representative,4B,46.07,37.42,8.649999999999999,53.93,62.58,8.649999999999999,,,
ID,State Representative,5A,53.46,48.98,4.480000000000004,46.54,51.02,4.480000000000004,,,
ID,State Representative,5B,47.48,46.27,1.2099999999999937,52.52,53.73,1.2099999999999937,,,
ID,State Representative,6A,,,,58.54,59.03,0.490000000000002,41.46,40.97,0.490000000000002
ID,State Representative,6B,46.54,41.28,5.259999999999998,53.46,58.72,5.259999999999998,,,
ID,State Representative,7A,,,,100.0,100.0,0.0,,,
ID,State Representative,7B,,,,100.0,100.0,0.0,,,
ID,State Representative,8A,43.9,29.93,13.969999999999999,56.1,70.07,13.969999999999992,,,
ID,State Representative,8B,,,,100.0,100.0,0.0,,,
ID,State Representative,9A,44.52,24.12,20.400000000000002,55.48,75.88,20.4,,,
ID,State Representative,9B,43.84,25.06,18.780000000000005,56.16,74.94,18.78,,,
ID,State Senator,1,47.95,25.68,22.270000000000003,52.05,74.32,22.269999999999996,,,
ID,State Senator,10,46.13,38.54,7.590000000000003,53.87,61.46,7.590000000000003,,,
ID,State Senator,11,45.8,22.21,23.589999999999996,54.2,77.79,23.590000000000003,,,
ID,State Senator,12,45.57,34.91,10.660000000000004,54.43,65.09,10.660000000000004,,,
ID,State Senator,13,,,,100.0,100.0,0.0,,,
ID,State Senator,14,51.91,30.44,21.469999999999995,48.09,69.56,21.47,,,
ID,State Senator,15,48.27,49.98,1.7099999999999937,51.73,50.02,1.7099999999999937,,,
ID,State Senator,16,59.43,65.21,5.779999999999994,40.57,34.79,5.780000000000001,,,
ID,State Senator,17,60.73,69.68,8.95000000000001,39.27,30.32,8.950000000000003,,,
ID,State Senator,18,100.0,100.0,0.0,,,,,,
ID,State Senator,19,60.53,74.59,14.060000000000002,39.47,25.41,14.059999999999999,,,
ID,State Senator,2,40.42,24.75,15.670000000000002,50.19,72.88,22.689999999999998,9.39,2.37,7.0200000000000005
ID,State Senator,20,,,,100.0,100.0,0.0,,,
ID,State Senator,21,42.86,36.61,6.25,47.78,57.8,10.019999999999996,9.36,5.59,3.7699999999999996
ID,State Senator,22,48.28,30.64,17.64,51.72,69.36,17.64,,,
ID,State Senator,23,,,,100.0,100.0,0.0,,,
ID,State Senator,24,,,,100.0,99.37,0.6299999999999955,,,
ID,State Senator,25,,,,100.0,100.0,0.0,,,
ID,State Senator,26,63.58,59.86,3.719999999999999,36.42,40.14,3.719999999999999,,,
ID,State Senator,27,,,,100.0,100.0,0.0,,,
ID,State Senator,28,48.49,38.12,10.370000000000005,51.51,61.88,10.370000000000005,,,
ID,State Senator,29,63.04,57.85,5.189999999999998,36.96,42.15,5.189999999999998,,,
ID,State Senator,3,52.15,27.8,24.349999999999998,47.85,72.2,24.35,,,
ID,State Senator,30,,,,100.0,100.0,0.0,,,
ID,State Senator,31,,,,100.0,100.0,0.0,,,
ID,State Senator,32,,,,100.0,100.0,0.0,,,
ID,State Senator,33,51.8,40.51,11.29,48.2,59.49,11.29,,,
ID,State Senator,34,41.75,16.36,25.39,58.25,83.64,25.39,,,
ID,State Senator,35,,,,100.0,100.0,0.0,,,
ID,State Senator,4,46.6,42.28,4.32,53.4,57.72,4.32,,,
ID,State Senator,5,48.84,56.06,7.219999999999999,51.16,43.94,7.219999999999999,,,
ID,State Senator,6,,,,100.0,100.0,0.0,,,
ID,State Senator,7,,,,100.0,100.0,0.0,,,
ID,State Senator,8,,,,37.77,70.98,33.21,31.12,22.66,8.46
ID,State Senator,9,,,,100.0,100.0,0.0,,,
ID,Superintendent Of Public Instruction,Statewide,36.58,48.53,11.950000000000003,63.42,51.47,11.950000000000003,,,
ID,U.S. Representative,1,33.01,30.82,2.1899999999999977,34.93,62.69,27.759999999999998,6.41,1.73,4.68
MA,Attorney General,Statewide,64.96,69.96,5.0,35.04,30.04,5.0,,,
MA,Governor,Statewide,39.41,33.21,6.2,60.59,66.79,6.2,,,
MA,Secretary Of State,Statewide,66.49,70.86,4.37,33.51,25.34,8.16,,,
MA,State Representative,10Th Bristol,100.0,100.0,0.0,,,,,,
MA,State Representative,10Th Essex,100.0,100.0,0.0,,,,,,
MA,State Representative,10Th Hampden,100.0,100.0,0.0,,,,,,
MA,State Representative,10Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,10Th Norfolk,57.83,58.53,0.7,42.17,41.47,0.7,,,
MA,State Representative,10Th Plymouth,61.54,56.44,5.1,38.46,43.56,5.1,,,
MA,State Representative,10Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,10Th Worcester,58.0,56.11,1.89,42.0,43.89,1.89,,,
MA,State Representative,11Th Bristol,100.0,100.0,0.0,,,,,,
MA,State Representative,11Th Essex,100.0,100.0,0.0,,,,,,
MA,State Representative,11Th Hampden,100.0,100.0,0.0,,,,,,
MA,State Representative,11Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,11Th Norfolk,61.26,67.05,5.78,38.74,32.95,5.78,,,
MA,State Representative,11Th Plymouth,100.0,100.0,0.0,,,,,,
MA,State Representative,11Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,11Th Worcester,,,,100.0,100.0,0.0,,,
MA,State Representative,12Th Bristol,53.99,47.89,6.1,46.01,52.11,6.1,,,
MA,State Representative,12Th Essex,100.0,100.0,0.0,,,,,,
MA,State Representative,12Th Hampden,60.1,77.55,17.45,,,,,,
MA,State Representative,12Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,12Th Norfolk,100.0,100.0,0.0,,,,,,
MA,State Representative,12Th Plymouth,56.31,52.53,3.78,43.69,47.47,3.78,,,
MA,State Representative,12Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,12Th Worcester,58.22,75.42,17.19,,,,,,
MA,State Representative,13Th Bristol,67.72,78.77,11.05,,,,,,
MA,State Representative,13Th Essex,58.23,51.44,6.78,41.77,48.56,6.78,,,
MA,State Representative,13Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,13Th Norfolk,100.0,100.0,0.0,,,,,,
MA,State Representative,13Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,13Th Worcester,100.0,100.0,0.0,,,,,,
MA,State Representative,14Th Bristol,,,,100.0,100.0,0.0,,,
MA,State Representative,14Th Essex,58.19,64.46,6.27,41.81,35.54,6.27,,,
MA,State Representative,14Th Middlesex,57.48,90.02,32.53,,,,,,
MA,State Representative,14Th Norfolk,100.0,100.0,0.0,,,,,,
MA,State Representative,14Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,14Th Worcester,100.0,100.0,0.0,,,,,,
MA,State Representative,15Th Essex,54.84,79.53,24.69,,,,,,
MA,State Representative,15Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,15Th Norfolk,100.0,100.0,0.0,,,,,,
MA,State Representative,15Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,15Th Worcester,100.0,100.0,0.0,,,,,,
MA,State Representative,16Th Essex,100.0,100.0,0.0,,,,,,
MA,State Representative,16Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,16Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,16Th Worcester,100.0,100.0,0.0,,,,,,
MA,State Representative,17Th Essex,100.0,100.0,0.0,,,,,,
MA,State Representative,17Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,17Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,17Th Worcester,55.63,59.35,3.73,44.37,40.65,3.73,,,
MA,State Representative,18Th Essex,49.44,54.88,5.44,50.56,45.12,5.44,,,
MA,State Representative,18Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,18Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,18Th Worcester,,,,100.0,100.0,0.0,,,
MA,State Representative,19Th Middlesex,49.6,48.25,1.34,42.5,43.48,0.98,,,
MA,State Representative,19Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,1St Barnstable,48.96,41.48,7.48,51.04,58.52,7.48,,,
MA,State Representative,1St Berkshire,100.0,100.0,0.0,,,,,,
MA,State Representative,1St Bristol,,,,100.0,100.0,0.0,,,
MA,State Representative,1St Essex,51.4,47.3,4.09,48.6,52.7,4.09,,,
MA,State Representative,1St Franklin,100.0,100.0,0.0,,,,,,
MA,State Representative,1St Hampden,48.53,32.71,15.83,51.47,67.29,15.83,,,
MA,State Representative,1St Hampshire,100.0,100.0,0.0,,,,,,
MA,State Representative,1St Middlesex,,,,100.0,100.0,0.0,,,
MA,State Representative,1St Norfolk,100.0,100.0,0.0,,,,,,
MA,State Representative,1St Plymouth,49.12,47.7,1.42,50.88,52.3,1.42,,,
MA,State Representative,1St Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,1St Worcester,,,,55.38,77.89,22.51,,,
MA,State Representative,20Th Middlesex,,,,100.0,100.0,0.0,,,
MA,State Representative,21St Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,22Nd Middlesex,44.1,37.58,6.52,47.72,60.59,12.87,,,
MA,State Representative,23Rd Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,24Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,25Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,26Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,27Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,28Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,29Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,2Nd Barnstable,50.71,47.96,2.75,49.29,52.04,2.75,,,
MA,State Representative,2Nd Berkshire,100.0,100.0,0.0,,,,,,
MA,State Representative,2Nd Bristol,56.42,56.13,0.29,43.58,43.87,0.29,,,
MA,State Representative,2Nd Essex,49.67,49.29,0.38,50.33,50.71,0.38,,,
MA,State Representative,2Nd Franklin,47.99,29.72,18.27,,,,,,
MA,State Representative,2Nd Hampden,55.89,56.07,0.18,44.11,43.93,0.18,,,
MA,State Representative,2Nd Hampshire,59.84,74.29,14.46,40.16,25.71,14.46,,,
MA,State Representative,2Nd Middlesex,60.11,64.42,4.31,39.89,35.58,4.31,,,
MA,State Representative,2Nd Norfolk,64.99,70.71,5.73,35.01,29.29,5.73,,,
MA,State Representative,2Nd Plymouth,49.83,43.27,6.56,50.17,56.73,6.56,,,
MA,State Representative,2Nd Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,2Nd Worcester,54.34,53.83,0.51,38.05,43.34,5.29,,,
MA,State Representative,30Th Middlesex,59.81,69.9,10.1,40.19,30.1,10.1,,,
MA,State Representative,31St Middlesex,55.89,59.4,3.51,36.97,37.44,0.47,,,
MA,State Representative,32Nd Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,33Rd Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,34Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,35Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,36Th Middlesex,58.14,63.21,5.07,41.86,36.79,5.07,,,
MA,State Representative,37Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,3Rd Barnstable,,,,100.0,100.0,0.0,,,
