State,District,Position,Party,Candidate,Vote Share
Maryland,2,U.S. Representative,Libertarian,Leo Dymowski,0.032
Maryland,3,U.S. Representative,Democratic,John Sarbanes,0.668
Maryland,3,U.S. Representative,Republican,Eric Knowles,0.296
Maryland,3,U.S. Representative,Libertarian,Paul Drgos Jr.,0.034
Maryland,4,U.S. Representative,Democratic,Donna Edwards,0.772
Maryland,4,U.S. Representative,Republican,Faith Loudon,0.207
Maryland,4,U.S. Representative,Libertarian,Scott Soffen,0.020
Maryland,5,U.S. Representative,Democratic,Steny Hoyer,0.694
Maryland,5,U.S. Representative,Republican,Tony O'Donnell,0.277
Maryland,5,U.S. Representative,Green,Bob Auerbach,0.015
Maryland,5,U.S. Representative,Libertarian,Arvin Vohra,0.013
Maryland,5,U.S. Representative,Independent,Jeremy Stinson,0.000
Maryland,6,U.S. Representative,Democratic,John K. Delaney,0.588
Maryland,6,U.S. Representative,Republican,Roscoe Bartlett,0.379
Maryland,6,U.S. Representative,Libertarian,Nicklaus Mueller,0.032
Maryland,7,U.S. Representative,Democratic,Elijah Cummings,0.765
Maryland,7,U.S. Representative,Republican,Frank Mirabile,0.208
Maryland,7,U.S. Representative,Libertarian,Ronald M. Owens-Bey,0.025
Maryland,7,U.S. Representative,Independent,Robert Brookman,0.000
Maryland,8,U.S. Representative,Democratic,Chris Van Hollen,0.634
Maryland,8,U.S. Representative,Republican,Ken Timmerman,0.329
Maryland,8,U.S. Representative,Libertarian,Mark Grannis,0.021
Maryland,8,U.S. Representative,Green,George Gluck,0.015
Massachusetts,1,U.S. Representative,Democratic,Richard Neal,1.000
Massachusetts,2,U.S. Representative,Democratic,Jim McGovern,1.000
Massachusetts,3,U.S. Representative,Democratic,Niki Tsongas,0.659
Massachusetts,3,U.S. Representative,Republican,Jon Golnik,0.341
Massachusetts,4,U.S. Representative,Democratic,Joseph Kennedy III,0.611
Massachusetts,4,U.S. Representative,Republican,Sean Bielat,0.360
Massachusetts,5,U.S. Representative,Democratic,Ed Markey,0.755
Massachusetts,5,U.S. Representative,Republican,Tom Tierney,0.245
Massachusetts,6,U.S. Representative,Democratic,John Tierney,0.483
Massachusetts,6,U.S. Representative,Republican,Richard Tisei,0.473
Massachusetts,6,U.S. Representative,Libertarian,Daniel Fishman,0.045
Massachusetts,7,U.S. Representative,Democratic,Mike Capuano,0.836
Massachusetts,7,U.S. Representative,Independent,Karla Romero,0.164
Massachusetts,8,U.S. Representative,Democratic,Stephen Lynch,0.763
Massachusetts,8,U.S. Representative,Republican,Joe Selvaggi,0.237
Massachusetts,9,U.S. Representative,Democratic,William R. Keating,0.583
Massachusetts,9,U.S. Representative,Republican,Christopher Sheldon,0.322
Massachusetts,9,U.S. Representative,Independent,Daniel Botelho,0.090
Michigan,1,U.S. Representative,Republican,Dan Benishek,0.482
Michigan,1,U.S. Representative,Democratic,Gary McDowell,0.475
Michigan,1,U.S. Representative,Libertarian,Emily Salvette,0.032
Michigan,1,U.S. Representative,Green,Ellis Boal,0.012
Michigan,2,U.S. Representative,Republican,Bill Huizenga,0.611
Michigan,2,U.S. Representative,Democratic,Willie German Jr.,0.342
Michigan,2,U.S. Representative,Libertarian,Mary Buzuma,0.028
Michigan,2,U.S. Representative,Green,William J. Opalicky,0.010
Michigan,3,U.S. Representative,Republican,Justin Amash,0.527
Michigan,3,U.S. Representative,Democratic,Steve Pestka,0.441
Michigan,3,U.S. Representative,Libertarian,Bill Gelineau,0.032
Michigan,4,U.S. Representative,Republican,David Camp,0.631
Michigan,4,U.S. Representative,Democratic,Debra Freidell Wirth,0.335
Michigan,4,U.S. Representative,Libertarian,John Gelineau,0.014
Michigan,4,U.S. Representative,US Taxpayers,George Zimmer,0.011
Michigan,4,U.S. Representative,Green,Pat Timmons,0.009
Michigan,5,U.S. Representative,Democratic,Dan Kildee,0.642
Michigan,5,U.S. Representative,Republican,Jim Slezak,0.322
Michigan,5,U.S. Representative,no party affiliation,David Davenport,0.021
Michigan,5,U.S. Representative,Libertarian,Greg Creswell,0.016
Michigan,6,U.S. Representative,Republican,Fred Upton,0.544
Michigan,6,U.S. Representative,Democratic,Mike O'Brien,0.428
Michigan,6,U.S. Representative,Libertarian,Christie Gelineau,0.020
Michigan,6,U.S. Representative,US Taxpayers,Jason Gatties,0.008
Michigan,7,U.S. Representative,Republican,Tim Walberg,0.533
Michigan,7,U.S. Representative,Democratic,Kurt Haskell,0.430
Michigan,7,U.S. Representative,Libertarian,Ken Proctor,0.025
Michigan,7,U.S. Representative,Green,Richard E. Wunsch,0.011
Michigan,8,U.S. Representative,Republican,Mike Rogers,0.586
Michigan,8,U.S. Representative,Democratic,Lance Enderle,0.373
Michigan,8,U.S. Representative,Libertarian,Daniel Goebel,0.023
Michigan,8,U.S. Representative,no party affiliation,Preston Brooks,0.018
Michigan,9,U.S. Representative,Democratic,Sander Levin,0.619
Michigan,9,U.S. Representative,Republican,Don Volaric,0.340
Michigan,9,U.S. Representative,Libertarian,Jim Fulner,0.018
Michigan,9,U.S. Representative,Green,Julia Williams,0.014
Michigan,9,U.S. Representative,U.S. Taxypayers,Lester Townsend,0.009
Michigan,10,U.S. Representative,Republican,Candice Miller,0.687
Michigan,10,U.S. Representative,Democratic,Chuck Stadler,0.298
Michigan,10,U.S. Representative,Libertarian,Baghwan Dashairya,0.015
Michigan,11(Special),U.S. Representative,Democratic,David Curson,0.484
Michigan,11(Special),U.S. Representative,Republican,Kerry Bentivolio,0.461
Michigan,11,U.S. Representative,Republican,Kerry Bentivolio,0.507
Michigan,11,U.S. Representative,Democratic,Syed Taj,0.444
Michigan,11,U.S. Representative,Libertarian,John Tatar,0.027
Michigan,11,U.S. Representative,Green,Steven Paul Duke,0.013
Michigan,11,U.S. Representative,no party affiliation,Daniel Johnson,0.009
Michigan,12,U.S. Representative,Democratic,John Dingell,0.685
Michigan,12,U.S. Representative,Republican,Cynthia Kallgren,0.284
Michigan,12,U.S. Representative,Libertarian,Rick Secula,0.031
Michigan,13,U.S. Representative,Democratic,John Conyers,0.815
Michigan,13,U.S. Representative,Republican,Harry Sawicki,0.147
Michigan,13,U.S. Representative,Libertarian,Chris Sharer,0.023
Michigan,13,U.S. Representative,U.S. Taxpayers,Martin Gray,0.015
Michigan,14,U.S. Representative,Democratic,Gary Peters,0.851
Michigan,14,U.S. Representative,Republican,John Hauler,0.164
Michigan,14,U.S. Representative,Libertarian,Leonard Schwartz,0.012
Michigan,14,U.S. Representative,Green,Douglas Campbell,0.009
Minnesota,1,U.S. Representative,Democratic,Tim Walz,0.576
Minnesota,1,U.S. Representative,Republican,Allen Quist,0.424
Minnesota,2,U.S. Representative,Republican,John Kline,0.541
Minnesota,2,U.S. Representative,Democratic,Mike Obermueller,0.459
Minnesota,3,U.S. Representative,Republican,Erik Paulsen,0.582
Minnesota,3,U.S. Representative,Democratic,Brian Barnes,0.418
Minnesota,4,U.S. Representative,Democratic,Betty McCollum,0.624
Minnesota,4,U.S. Representative,Republican,Tony Hernandez,0.316
Minnesota,4,U.S. Representative,Independence,Steve Carlson,0.061
Minnesota,5,U.S. Representative,Democratic,Keith Ellison,0.745
Minnesota,5,U.S. Representative,Republican,Chris Fields,0.255
Minnesota,6,U.S. Representative,Republican,Michele Bachmann,0.506
Minnesota,6,U.S. Representative,Democratic,Jim Graves,0.494
Minnesota,7,U.S. Representative,Democratic,Collin Peterson,0.604
Minnesota,7,U.S. Representative,Republican,Lee Byberg,0.349
Minnesota,7,U.S. Representative,Independence,Adam Steele,0.047
Minnesota,8,U.S. Representative,Democratic,Rick Nolan,0.545
Minnesota,8,U.S. Representative,Republican,Chip Cravaack,0.455
Mississippi,1,U.S. Representative,Republican,Alan Nunnelee,0.604
Mississippi,1,U.S. Representative,Democratic,Brad Morris,0.367
Mississippi,1,U.S. Representative,Libertarian,Danny Bedwell,0.012
Mississippi,1,U.S. Representative,Constitution,Jim Bourland,0.008
Mississippi,1,U.S. Representative,Reform,Jim Chris Potts,0.008
Mississippi,2,U.S. Representative,Democratic,Bennie Thompson,0.671
Mississippi,2,U.S. Representative,Republican,Bill Marcy,0.310
Mississippi,2,U.S. Representative,Independent,Cobby Williams,0.014
Mississippi,2,U.S. Representative,Reform,Lajena Williams,0.005
Mississippi,3,U.S. Representative,Republican,Gregg Harper,0.800
Mississippi,3,U.S. Representative,Reform,John Pannell,0.200
Mississippi,4,U.S. Representative,Republican,Steven Palazzo,0.641
Mississippi,4,U.S. Representative,Democratic,Matthew Moore,0.289
Mississippi,4,U.S. Representative,Libertarian,Ron Williams,0.063
Mississippi,4,U.S. Representative,Reform,Bob Claunch,0.007
Missouri,1,U.S. Representative,Democratic,Lacy Clay,0.787
Missouri,1,U.S. Representative,Republican,Robyn Hamlin,0.179
Missouri,1,U.S. Representative,Libertarian,Rob Cunningham,0.035
Missouri,2,U.S. Representative,Republican,Ann Wagner,0.601
Missouri,2,U.S. Representative,Democratic,Glenn Koenen,0.371
Missouri,2,U.S. Representative,Libertarian,Bill Slantz,0.023
Missouri,2,U.S. Representative,Constitution,Anitol Zorikova,0.005
Missouri,3,U.S. Representative,Republican,Blaine Luetkemeyer,0.635
Missouri,3,U.S. Representative,Democratic,Eric Mayer,0.329
Missouri,3,U.S. Representative,Libertarian,Steve Wilson,0.037
Missouri,4,U.S. Representative,Republican,Vicky Hartzler,0.603
Missouri,4,U.S. Representative,Democratic,Teresa Hensley,0.355
Missouri,4,U.S. Representative,Libertarian,Thomas Holbrook,0.033
Missouri,4,U.S. Representative,Constitution,Greg Cowan,0.009
Missouri,5,U.S. Representative,Democratic,Emanuel Cleaver,0.605
Missouri,5,U.S. Representative,Republican,Jacob Turk,0.369
Missouri,5,U.S. Representative,Libertarian,Randy Langkraehr,0.026
Missouri,6,U.S. Representative,Republican,Sam Graves,0.650
Missouri,6,U.S. Representative,Democratic,Kyle Yarber,0.325
Missouri,6,U.S. Representative,Libertarian,Russ Lee Monchil,0.025
Missouri,7,U.S. Representative,Republican,Billy Long,0.639
Missouri,7,U.S. Representative,Democratic,Jim Evans,0.309
Missouri,7,U.S. Representative,Libertarian,Kevin Craig,0.052
Missouri,8,U.S. Representative,Republican,Jo Ann Emerson,0.719
Missouri,8,U.S. Representative,Democratic,Jack Rushin,0.246
Missouri,8,U.S. Representative,Libertarian,Rick Vandeven,0.035
Montana,At-Large,U.S. Representative,Republican,Steve Daines,0.532
Montana,At-Large,U.S. Representative,Democratic,Kim Gillan,0.429
Montana,At-Large,U.S. Representative,Libertarian,David Kaiser,0.040
Nebraska,1,U.S. Representative,Republican,Jeff Fortenberry,0.683
Nebraska,1,U.S. Representative,Democratic,Korey Reiman,0.317
Nebraska,2,U.S. Representative,Republican,Lee Terry,0.512
Nebraska,2,U.S. Representative,Democratic,John Ewing,0.488
Nebraska,3,U.S. Representative,Republican,Adrian Smith,0.742
Nebraska,3,U.S. Representative,Democratic,Mark Sullivan,0.258
Nevada,1,U.S. Representative,Democratic,Dina Titus,0.636
Nevada,1,U.S. Representative,Republican,Chris Edwards,0.315
Nevada,1,U.S. Representative,Libertarian,Bill Pojunis,0.026
Nevada,1,U.S. Representative,Independent American,Stan Vaughan,0.023
Nevada,2,U.S. Representative,Republican,Mark Amodei,0.576
Nevada,2,U.S. Representative,Democratic,Sam Koepnick,0.362
Nevada,2,U.S. Representative,Independent,Michael L. Haines,0.040
Nevada,2,U.S. Representative,Independent American,Russell Best,0.022
Nevada,3,U.S. Representative,Republican,Joe Heck,0.504
Nevada,3,U.S. Representative,Democratic,John Oceguera,0.429
Nevada,3,U.S. Representative,Independent,Tim Murphy,0.047
Nevada,3,U.S. Representative,Independent American,Tom Jones,0.020
Nevada,4,U.S. Representative,Democratic,Steven Horsford,0.501
Nevada,4,U.S. Representative,Republican,Danny Tarkanian,0.421
Nevada,4,U.S. Representative,Independent American,Floyd Fitzgibbons,0.039
Nevada,4,U.S. Representative,Libertarian,Joe Silvestri,0.039
New Hampshire,1,U.S. Representative,Democratic,Carol Shea-Porter,0.497
New Hampshire,1,U.S. Representative,Republican,Frank Guinta,0.460
New Hampshire,1,U.S. Representative,Libertarian,Brendan Kelly,0.043
New Hampshire,2,U.S. Representative,Democratic,Ann McLane Kuster,0.502
New Hampshire,2,U.S. Representative,Republican,Charles Bass,0.451
New Hampshire,2,U.S. Representative,Libertarian,Hardy Macia,0.047
New Jersey,1,U.S. Representative,Democratic,Rob Andrews,0.679
New Jersey,1,U.S. Representative,Republican,Greg Horton,0.303
New Jersey,1,U.S. Representative,Independent,John William Reitter,0.014
New Jersey,1,U.S. Representative,Reform,Margaret Chapman,0.003
New Jersey,2,U.S. Representative,Republican,Frank LoBiondo,0.580
New Jersey,2,U.S. Representative,Democratic,Cassandra Shober,0.400
New Jersey,2,U.S. Representative,Libertarian,John Ordille,0.009
New Jersey,2,U.S. Representative,Independent,Charles Lukens,0.005
New Jersey,2,U.S. Representative,Independent,David Bowen,0.003
New Jersey,2,U.S. Representative,Independent,Frank Faralli Jr.,0.002
New Jersey,3,U.S. Representative,Republican,Jon Runyan,0.538
New Jersey,3,U.S. Representative,Democratic,Shelley Adler,0.448
New Jersey,3,U.S. Representative,Independent,Robert Forchin,0.007
New Jersey,3,U.S. Representative,Independent,Robert Shapiro,0.004
New Jersey,3,U.S. Representative,Independent,Fredrick John Lavergne,0.002
New Jersey,4,U.S. Representative,Republican,Chris Smith,0.688
New Jersey,4,U.S. Representative,Democratic,Brian Froelich,0.310
New Jersey,4,U.S. Representative,Independent,Leonard Marshall,0.011
New Jersey,5,U.S. Representative,Republican,Scott Garrett,0.555
New Jersey,5,U.S. Representative,Democratic,Adam Gussen,0.424
New Jersey,5,U.S. Representative,Independent,Patricia Alessandrini,0.022
New Jersey,6,U.S. Representative,Democratic,Frank Pallone,0.633
New Jersey,6,U.S. Representative,Republican,Anna C. Little,0.353
New Jersey,6,U.S. Representative,Libertarian,Len Flynn,0.005
New Jersey,7,U.S. Representative,Republican,Leonard Lance,0.572
New Jersey,7,U.S. Representative,Democratic,Upendra Chivukula,0.400
New Jersey,7,U.S. Representative,Independent,Dennis Breen,0.015
New Jersey,7,U.S. Representative,Libertarian,Patrick McKnight,0.013
New Jersey,8,U.S. Representative,Democratic,Albio Sires,0.781
New Jersey,8,U.S. Representative,Republican,Maria Pineiro Karczewski,0.189
New Jersey,8,U.S. Representative,Independent,Herbert Shaw,0.011
New Jersey,8,U.S. Representative,Independent,Stephen De Luca,0.010
New Jersey,9,U.S. Representative,Democratic,Bill Pascrell,0.736
New Jersey,9,U.S. Representative,Republican,Shmuley Boteach,0.254
New Jersey,9,U.S. Representative,Constitution,Jeanette Woolsey,0.005
New Jersey,10(Special),U.S. Representative,Democratic,Donald Payne Jr.,0.974
New Jersey,10(Special),U.S. Representative,Independent,Joanne Miller,0.026
New Jersey,10,U.S. Representative,Democratic,Donald Payne Jr.,0.873
New Jersey,10,U.S. Representative,Republican,Brian Kelemen,0.108
New Jersey,10,U.S. Representative,Independent,Joanne Miller,0.013
New Jersey,10,U.S. Representative,Libertarian,Mick Erickson,0.005
New Jersey,11,U.S. Representative,Republican,Rodney Frelinghuysen,0.589
New Jersey,11,U.S. Representative,Democratic,John Arvanites,0.400
New Jersey,11,U.S. Representative,Independent,Barry Berlin,0.011
New Jersey,12,U.S. Representative,Democratic,Rush Holt Jr.,0.692
New Jersey,12,U.S. Representative,Republican,Eric Beck,0.295
New Jersey,12,U.S. Representative,Independent,Jack Freudenheim,0.008
New Jersey,12,U.S. Representative,Independent,Kenneth J. Cody,0.005
New Mexico,1,U.S. Representative,Democratic,Michelle Lujan Grisham,0.591
New Mexico,1,U.S. Representative,Republican,Janice Arnold-Jones,0.409
New Mexico,2,U.S. Representative,Republican,Steve Pearce,0.591
New Mexico,2,U.S. Representative,Democratic,Evelyn Madrid Erhard,0.409
New Mexico,3,U.S. Representative,Democratic,Ben Ray Luján,0.630
New Mexico,3,U.S. Representative,Republican,Jeff Byrd,0.370
New York,1,U.S. Representative,Democratic,Tim Bishop,0.522
New York,1,U.S. Representative,Republican,Randy Altschuler,0.478
New York,2,U.S. Representative,Republican,Peter T. King,0.587
New York,2,U.S. Representative,Democratic,Vivianne C. Falcone,0.413
New York,3,U.S. Representative,Democratic,Steve Israel,0.575
New York,3,U.S. Representative,Republican,Stephen Labate,0.417
New York,3,U.S. Representative,Libertarian,Mike McDermott,0.006
New York,3,U.S. Representative,Constitution,Anthony Tolda,0.001
New York,4,U.S. Representative,Democratic,Carolyn McCarthy,0.617
New York,4,U.S. Representative,Republican,Fran Becker,0.324
New York,5,U.S. Representative,Democratic,Gregory Meeks,0.897
New York,5,U.S. Representative,Republican,Allan Jennings,0.096
New York,5,U.S. Representative,Libertarian,Catherine Wark,0.007
New York,6,U.S. Representative,Democratic,Grace Meng,0.677
New York,6,U.S. Representative,Republican,Dan Halloran,0.312
New York,6,U.S. Representative,Green,Evergreen Chou,0.012
New York,7,U.S. Representative,Democratic,Nydia Velazquez,0.945
New York,7,U.S. Representative,Conservative,James Murray,0.055
New York,8,U.S. Representative,Democratic,Hakeem Jeffries,0.900
New York,8,U.S. Representative,Republican,Alan Bellone,0.088
New York,8,U.S. Representative,Green,Colin Beavan,0.012
New York,9,U.S. Representative,Democratic,Yvette Clarke,0.870
New York,9,U.S. Representative,Republican,Daniel Cavanagh,0.116
New York,9,U.S. Representative,Green,Vivia Morgan,0.014
New York,10,U.S. Representative,Democratic,Jerrold Nadler,0.807
New York,10,U.S. Representative,Republican,Michael Chan,0.193
New York,11,U.S. Representative,Republican,Michael Grimm,0.528
New York,11,U.S. Representative,Democratic,Mark Murphy,0.462
New York,11,U.S. Representative,Green,Hank Bardel,0.010
New York,12,U.S. Representative,Democratic,Carolyn Maloney,0.809
New York,12,U.S. Representative,Republican,Christopher Wight,0.191
New York,13,U.S. Representative,Democratic,Charles B. Rangel,0.908
New York,13,U.S. Representative,Republican,Craig Schley,0.063
New York,13,U.S. Representative,Socialist Workers,Deborah Liatos,0.029
New York,14,U.S. Representative,Democratic,Joseph Crowley,0.830
New York,14,U.S. Representative,Republican,William Gibbons,0.153
New York,14,U.S. Representative,Green,Tony Gronowicz,0.018
New York,15,U.S. Representative,Democratic,Jose Serrano,0.971
New York,15,U.S. Representative,Republican,Frank Della Valle,0.029
New York,16,U.S. Representative,Democratic,Eliot Engel,0.775
New York,16,U.S. Representative,Republican,Joseph McLaughlin,0.214
New York,16,U.S. Representative,Green,Joseph Diaferia,0.012
New York,17,U.S. Representative,Democratic,Nita Lowey,0.642
New York,17,U.S. Representative,Republican,Joe Carvin,0.348
New York,17,U.S. Representative,We The People,Francis Morganthaler,0.010
New York,18,U.S. Representative,Democratic,Sean Maloney,0.517
New York,18,U.S. Representative,Republican,Nan Hayworth,0.483
New York,19,U.S. Representative,Republican,Chris Gibson,0.534
New York,19,U.S. Representative,Democratic,Julian Schreibman,0.466
New York,20,U.S. Representative,Democratic,Paul Tonko,0.684
New York,20,U.S. Representative,Republican,Bob Dieterich,0.316
New York,21,U.S. Representative,Democratic,Bill Owens,0.502
New York,21,U.S. Representative,Republican,Matt Doheny,0.482
New York,21,U.S. Representative,Green,Donald Hassig,0.016
New York,22,U.S. Representative,Republican,Richard Hanna,0.609
New York,22,U.S. Representative,Democratic,Dan Lamb,0.391
New York,23,U.S. Representative,Republican,Tom Reed,0.521
New York,23,U.S. Representative,Democratic,Nate Shinagawa,0.479
New York,24,U.S. Representative,Democratic,Dan Maffei,0.484
New York,24,U.S. Representative,Republican,Ann Marie Buerkle,0.438
New York,24,U.S. Representative,Green,Ursula Rozum,0.079
New York,25,U.S. Representative,Democratic,Louise Slaughter,0.572
New York,25,U.S. Representative,Republican,Maggie Brooks,0.428
New York,26,U.S. Representative,Democratic,Brian Higgins,0.746
New York,26,U.S. Representative,Republican,Michael H. Madigan,0.254
New York,27,U.S. Representative,Republican,Chris Collins,0.507
New York,27,U.S. Representative,Democratic,Kathy Hochul,0.493
North Carolina,1,U.S. Representative,Democratic,G. K. Butterfield,0.752
North Carolina,1,U.S. Representative,Republican,Pete DiLauro,0.230
North Carolina,1,U.S. Representative,Libertarian,Darryl Holloman,0.018
North Carolina,2,U.S. Representative,Republican,Renee Ellmers,0.559
North Carolina,2,U.S. Representative,Democratic,Steve Wilkins,0.414
North Carolina,2,U.S. Representative,Libertarian,Brian Irving,0.027
North Carolina,3,U.S. Representative,Republican,Walter B. Jones Jr.,0.632
North Carolina,3,U.S. Representative,Democratic,Erik Anderson,0.368
North Carolina,4,U.S. Representative,Democratic,David Price,0.744
North Carolina,4,U.S. Representative,Republican,Tim D'Annunzio,0.256
North Carolina,5,U.S. Representative,Republican,Virginia Foxx,0.575
North Carolina,5,U.S. Representative,Democratic,Elisabeth Motsinger,0.425
North Carolina,6,U.S. Representative,Republican,Howard Coble,0.609
North Carolina,6,U.S. Representative,Democratic,Tony Foriest,0.391
North Carolina,7,U.S. Representative,Democratic,ke McIntyre,0.501
North Carolina,7,U.S. Representative,Republican,David Rouzer,0.499
North Carolina,8,U.S. Representative,Republican,Richard Hudson,0.541
North Carolina,8,U.S. Representative,Democratic,Larry Kissell,0.459
North Carolina,9,U.S. Representative,Republican,Robert Pittenger,0.518
North Carolina,9,U.S. Representative,Democratic,Jennifer Roberts,0.457
North Carolina,9,U.S. Representative,Libertarian,Curtis Campbell,0.026
North Carolina,10,U.S. Representative,Republican,Patrick McHenry,0.570
North Carolina,10,U.S. Representative,Democratic,Patsy Keever,0.430
North Carolina,11,U.S. Representative,Republican,Mark Meadows,0.574
North Carolina,11,U.S. Representative,Democratic,Hayden Rogers,0.426
North Carolina,12,U.S. Representative,Democratic,Mel Watt,0.797
North Carolina,12,U.S. Representative,Republican,Jack Brosch,0.203
North Carolina,13,U.S. Representative,Republican,George Holding,0.571
North Carolina,13,U.S. Representative,Democratic,Charles Malone,0.429
North Dakota,At-Large,U.S. Representative,Republican,Kevin Cramer,0.550
North Dakota,At-Large,U.S. Representative,Democratic,Pam Gulleson,0.418
North Dakota,At-Large,U.S. Representative,Libertarian,Eric Olson,0.032
Ohio,1,U.S. Representative,Republican,Steve Chabot,0.583
Ohio,1,U.S. Representative,Democratic,Jeff Sinnard,0.371
Ohio,1,U.S. Representative,Libertarian,Jim Berns,0.027
Ohio,1,U.S. Representative,Green,Rich Stevenson,0.019
Ohio,2,U.S. Representative,Republican,Brad Wenstrup,0.591
Ohio,2,U.S. Representative,Democratic,William R. Smith,0.409
Ohio,3,U.S. Representative,Democratic,Joyce Beatty,0.678
Ohio,3,U.S. Representative,Republican,Chris Long,0.269
Ohio,3,U.S. Representative,Libertarian,Richard Ehrbar,0.002
Ohio,3,U.S. Representative,Green,Bob Fitrakis,0.022
Ohio,4,U.S. Representative,Republican,Jim Jordan,0.587
Ohio,4,U.S. Representative,Democratic,James Slone,0.362
Ohio,4,U.S. Representative,Libertarian,Chris Calla,0.051
Ohio,5,U.S. Representative,Republican,Bob Latta,0.576
Ohio,5,U.S. Representative,Democratic,Angela Zimmann,0.389
Ohio,5,U.S. Representative,Libertarian,Eric Eberly,0.035
Ohio,6,U.S. Representative,Republican,Bill Johnson,0.533
Ohio,6,U.S. Representative,Democratic,Charlie Wilson,0.467
Ohio,7,U.S. Representative,Republican,Bob Gibbs,0.567
Ohio,7,U.S. Representative,Democratic,Joyce R. Healy-Abrams,0.433
Ohio,8,U.S. Representative,Republican,John Boehner,1.000
Ohio,9,U.S. Representative,Democratic,Marcy Kaptur,0.726
Ohio,9,U.S. Representative,Republican,Samuel Wurzelbacher,0.235
Ohio,9,U.S. Representative,Libertarian,Sean Stipe,0.039
Ohio,10,U.S. Representative,Republican,Mike Turner,0.602
Ohio,10,U.S. Representative,Democratic,Sharen Neuhardt,0.369
Ohio,10,U.S. Representative,Libertarian,David Harlow,0.029
Ohio,11,U.S. Representative,Democratic,Marcia Fudge,1.000
Ohio,12,U.S. Representative,Republican,Pat Tiberi,0.637
Ohio,12,U.S. Representative,Democratic,James Reese,0.363
Ohio,12,U.S. Representative,Green,Robert Fitrakis,0.000
Ohio,13,U.S. Representative,Democratic,Tim Ryan,0.699
Ohio,13,U.S. Representative,Republican,Marisha Agana,0.301
Ohio,14,U.S. Representative,Republican,David Joyce,0.543
Ohio,14,U.S. Representative,Democratic,Dale Virgil Blanchard,0.385
Ohio,14,U.S. Representative,Green,Elaine Mastromatteo,0.038
Ohio,14,U.S. Representative,Libertarian,David Macko,0.034
Ohio,15,U.S. Representative,Republican,Steve Stivers,0.618
Ohio,15,U.S. Representative,Democratic,Pat Lang,0.382
Ohio,16,U.S. Representative,Republican,Jim Renacci,0.522
Ohio,16,U.S. Representative,Democratic,Betty Sutton,0.478
Oklahoma,1,U.S. Representative,Republican,Jim Bridenstine,0.635
Oklahoma,1,U.S. Representative,Democratic,John Olson,0.320
Oklahoma,1,U.S. Representative,Independent,Craig Allen,0.045
Oklahoma,2,U.S. Representative,Republican,Markwayne Mullin,0.574
Oklahoma,2,U.S. Representative,Democratic,Rob Wallace,0.383
Oklahoma,2,U.S. Representative,Independent,Michael Fulks,0.043
Oklahoma,3,U.S. Representative,Republican,Frank Lucas,0.753
Oklahoma,3,U.S. Representative,Democratic,Tim Murray,0.200
Oklahoma,3,U.S. Representative,Independent,William Sanders,0.048
Oklahoma,4,U.S. Representative,Republican,Tom Cole,0.679
Oklahoma,4,U.S. Representative,Democratic,Donna Bebo,0.276
Oklahoma,4,U.S. Representative,Independent,RJ Harris,0.045
Oklahoma,5,U.S. Representative,Republican,James Lankford,0.587
Oklahoma,5,U.S. Representative,Democratic,Tom Guild,0.373
Oklahoma,5,U.S. Representative,Modern Whig,Pat Martin,0.021
Oklahoma,5,U.S. Representative,Independent,Robert Murphy,0.020
Oregon,1,U.S. Representative,Democratic,Suzanne Bonamici,0.596
Oregon,1,U.S. Representative,Republican,Delinda Morgan,0.333
Oregon,1,U.S. Representative,Libertarian,Steven Reynolds,0.044
Oregon,1,U.S. Representative,Constitution,Robert Ekstrom,0.027
Oregon,2,U.S. Representative,Republican,Greg Walden,0.692
Oregon,2,U.S. Representative,Democratic,Joyce Segers,0.287
Oregon,2,U.S. Representative,Libertarian,Joe Tabor,0.020
Oregon,3,U.S. Representative,Democratic,Earl Blumenauer,0.745
Oregon,3,U.S. Representative,Republican,Ronald Green,0.201
Oregon,3,U.S. Representative,Progressive,Woodrow Broadnax,0.036
Oregon,3,U.S. Representative,Libertarian,Michael Cline,0.018
Oregon,4,U.S. Representative,Democratic,Peter DeFazio,0.588
Oregon,4,U.S. Representative,Republican,Arthur B. Robinson,0.395
Oregon,4,U.S. Representative,Libertarian,Chuck Huntting,0.017
Oregon,5,U.S. Representative,Democratic,Kurt Schrader,0.540
Oregon,5,U.S. Representative,Republican,Fred Thompson,0.426
Oregon,5,U.S. Representative,Pacific Green,Christina Lugo,0.023
Oregon,5,U.S. Representative,Constitution,Raymond Baldwin,0.011
Pennsylvania,1,U.S. Representative,Democratic,Bob Brady,0.851
Pennsylvania,1,U.S. Representative,Republican,John Featherman,0.150
Pennsylvania,2,U.S. Representative,Democratic,Chaka Fattah,0.894
Pennsylvania,2,U.S. Representative,Republican,Robert Allen Mansfield,0.094
Pennsylvania,2,U.S. Representative,Independent,James Foster,0.013
Pennsylvania,3,U.S. Representative,Republican,Mike Kelly,0.547
Pennsylvania,3,U.S. Representative,Democratic,Missa Eaton,0.411
Pennsylvania,3,U.S. Representative,Independent,Steven Porter,0.042
Pennsylvania,4,U.S. Representative,Republican,Scott Perry,0.597
Pennsylvania,4,U.S. Representative,Democratic,Harry Perkinson,0.344
Pennsylvania,4,U.S. Representative,Independent,Wayne Wolf,0.038
Pennsylvania,4,U.S. Representative,Libertarian,Mike Koffenberger,0.020
