office,candidate,party,state,incumbency,result,total money,district
Governor,Robert McKenna,REP,WA,Open,Lost-General,13798727.98,nan
Governor,Jay Robert Inslee,DEM,WA,Open,Won-General,12459421.67,nan
U.S. Senator,Maria Cantwell,DEM,WA,Incumbent,Won-General,10395825.0,nan
U.S. Representative,Suzan Delbene,DEM,WA,Open,Won-General,4434379.56,1
U.S. Representative,William Driscoll,REP,WA,Open,Lost-General,2819832.1,6
U.S. Representative,Dennis Heck,DEM,WA,Open,Won-General,2089324.35,10
U.S. Representative,Cathy McMorris Rodgers,REP,WA,Incumbent,Won-General,1942320.0,5
Attorney General,Robert Watson Ferguson,DEM,WA,Open,Won-General,1685983.94,nan
U.S. Representative,Jaime Lynn Herrera Beutler,REP,WA,Incumbent,Won-General,1655456.61,3
U.S. Representative,Dave Reichert,REP,WA,Incumbent,Won-General,1644383.0,8
U.S. Representative,Doc Hastings,REP,WA,Incumbent,Won-General,1640851.08,4
U.S. Representative,Derek Kilmer,DEM,WA,Open,Won-General,1512552.12,6
U.S. Representative,Rick Larsen,DEM,WA,Incumbent,Won-General,1327720.32,2
State Senator,John Connelly Jr.,DEM,WA,Open,Lost-General,1160593.31,27
Attorney General,Reagan Dunn,REP,WA,Open,Lost-General,1151279.59,nan
U.S. Representative,Adam Smith,DEM,WA,Incumbent,Won-General,1141464.7,9
U.S. Senator,Michael Baumgartner,REP,WA,Challenger,Lost-General,1023370.77,nan
Auditor,Troy Kelley,DEM,WA,Open,Won-General,703650.41,nan
U.S. Representative,Darcy Gibbons Burner,DEM,WA,Open,Lost-Top Two Primary,684104.06,1
U.S. Representative,Jim McDermott,DEM,WA,Incumbent,Won-General,612669.13,7
Commissioner Of Public Lands,Peter Goldmark,DEM,WA,Incumbent,Won-General,564692.77,nan
U.S. Representative,Laura Ruderman,DEM,WA,Open,Lost-Top Two Primary,559638.1,1
State Senator,Mary Margaret Haugen,DEM,WA,Incumbent,Lost-General,497136.56,10
State Senator,Stephen Litzow,REP,WA,Incumbent,Won-General,486506.21,41
State Senator,Donald Benton,REP,WA,Incumbent,Won-General,477473.48,17
Secretary Of State,Kathleen Drew,DEM,WA,Open,Lost-General,381108.22,nan
U.S. Representative,Richard Cowan,DEM,WA,Challenger,Lost-General,371599.58,5
State Senator,Barbara Bailey,REP,WA,Challenger,Won-General,371432.29,10
State Representative,Kathryn Marie Haigh,DEM,WA,Incumbent,Won-General,357389.28,351
State Senator,Mark Mullet,DEM,WA,Open,Won-General,352509.26,5
State Representative,Cyrus Habib,DEM,WA,Open,Won-General,341436.09,482
Supreme Court-009,Richard Sanders,IND,WA,Open,Lost-General,338661.42,nan
State Representative,Bud Sizemore,DEM,WA,Challenger,Lost-General,337506.37,471
Supreme Court-008,Stephen Gonzalez,IND,WA,Incumbent,Won-General,332888.19,nan
State Senator,Timothy Probst,DEM,WA,Challenger,Lost-General,329876.48,17
Lieutenant Governor,Brad Owen,DEM,WA,Incumbent,Won-General,323667.48,nan
U.S. Representative,Steven Hobbs,DEM,WA,Open,Lost-Top Two Primary,318154.98,1
State Senator,Bradley Toft,REP,WA,Open,Lost-General,317379.25,5
Secretary Of State,Kimberley Wyman,REP,WA,Open,Won-General,293709.19,nan
U.S. Representative,Richard Muri,REP,WA,Open,Lost-General,283380.18,10
U.S. Representative,Dan Matthews,REP,WA,Challenger,Lost-General,281760.17,2
State Senator,Bruce Dammeier,REP,WA,Open,Won-General,276967.6,25
Lieutenant Governor,William Finkbeiner,REP,WA,Challenger,Lost-General,271341.09,nan
State Senator,Michael Hewitt,REP,WA,Incumbent,Won-General,270725.0,16
State Senator,Dawn McCravey,REP,WA,Challenger,Lost-General,262875.35,1
State Senator,Jeannie Darneille,DEM,WA,Open,Won-General,262518.37,27
State Senator,Randi Becker,REP,WA,Incumbent,Won-General,260850.62,2
U.S. Representative,Andrew Hughes,DEM,WA,Challenger,Lost-Top Two Primary,253049.0,7
U.S. Representative,Darshan Rauniyar,DEM,WA,Open,Lost-Top Two Primary,252359.87,1
State Representative,Roger Goodman,DEM,WA,Incumbent,Won-General,250628.29,451
State Representative,Hans Dunshee,DEM,WA,Incumbent,Won-General,243016.37,441
State Representative,Dawn Morrell,DEM,WA,Open,Won-General,234538.39,251
State Representative,Bobby Virk,DEM,WA,Open,Lost-Top Two Primary,233453.6,112
