Candidate,Party,State,Office,Incumbency,Result,Total Money
"DOUGLAS, JAMES HOLLEY (JIM)",REPUBLICAN,VT,GOVERNOR,Incumbent,Won-General,744804.76
"CLAVELLE, PETER",DEMOCRATIC,VT,GOVERNOR,Challenger,Lost-General,551022.08
"DUBIE, BRIAN E",REPUBLICAN,VT,LIEUTENANT GOVERNOR,Incumbent,Won-General,208556.87
"RIVERS, CHERYL PRATT",DEMOCRATIC,VT,LIEUTENANT GOVERNOR,Challenger,Lost-General,141557.42
"BROCK III, RANDOLPH D (RANDY)",REPUBLICAN,VT,AUDITOR,Challenger,Won-General,138826.00
"FLANAGAN, EDWARD S",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Challenger,Won-General,49268.01
"MARKOWITZ, DEBORAH L",DEMOCRATIC,VT,SECRETARY OF STATE,Incumbent,Won-General,44865.55
"DUNNE, MATT",DEMOCRATIC,VT,SENATE DISTRICT WINDSOR,Incumbent,Won-General,40536.24
"CAMPBELL, JOHN",DEMOCRATIC,VT,SENATE DISTRICT WINDSOR,Incumbent,Won-General,34473.16
"WELCH, PETER F",DEMOCRATIC,VT,SENATE DISTRICT WINDSOR,Incumbent,Won-General,32531.00
"QUAID, MICHAEL",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,30571.29
"LEDDY, JAMES P",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Incumbent,Won-General,28909.32
"MILLER, HINDA",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Incumbent,Won-General,27192.77
"READY, ELIZABETH M",DEMOCRATIC,VT,AUDITOR,Incumbent,Lost-General,27029.52
"ILLUZZI, VINCENT",REPUBLICAN,VT,SENATE DISTRICT ESSEX-ORLEANS,Incumbent,Won-General,22509.63
"DELANEY, J DENNIS",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,22297.00
"HOWE, DAVID P",REPUBLICAN,VT,SENATE DISTRICT FRANKLIN,Challenger,Lost-General,22255.74
"BENSEN, CRAIG",REPUBLICAN,VT,SENATE DISTRICT LAMOILLE,Challenger,Lost-General,22244.25
"OSBORNE, SAMUEL P",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,21980.00
"SKAKEL, MARK",DEMOCRATIC,VT,SENATE DISTRICT RUTLAND,Challenger,Lost-General,21682.15
"DOYLE, WILLIAM T (BILL)",REPUBLICAN,VT,SENATE DISTRICT WASHINGTON,Incumbent,Won-General,21465.96
"KITCHEL, JANE",DEMOCRATIC,VT,SENATE DISTRICT CALEDONIA,Challenger,Won-General,21289.99
"PURCELL, KATE",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,21201.74
"SPAULDING, JEB",DEMOCRATIC,VT,TREASURER,Incumbent,Won-General,20867.28
"SCOTT, PHILIP B",REPUBLICAN,VT,SENATE DISTRICT WASHINGTON,Incumbent,Won-General,20096.82
"MACHIA, HARDY",LIBERTARIAN,VT,GOVERNOR,Challenger,Lost-General,19989.00
"YOUNG, VICTORIA P (VICKY)",DEMOCRATIC,VT,SENATE DISTRICT RUTLAND,Challenger,Lost-General,19970.00
"HINGTGEN, STEVE",PROGRESSIVE,VT,LIEUTENANT GOVERNOR,Challenger,Lost-General,19740.50
"MAZUR, FRANK M",REPUBLICAN,VT,HOUSE DISTRICT CHITTENDEN-3-7,Incumbent,Lost-General,19727.00
"SHEPARD, MARK",REPUBLICAN,VT,SENATE DISTRICT BENNINGTON,Incumbent,Won-General,19053.04
"MULLIN, KEVIN J",REPUBLICAN,VT,SENATE DISTRICT RUTLAND,Incumbent,Won-General,18944.89
"AYER, CLAIRE",DEMOCRATIC,VT,SENATE DISTRICT ADDISON,Incumbent,Won-General,18753.56
"BARTLETT, SUSAN",DEMOCRATIC,VT,SENATE DISTRICT LAMOILLE,Incumbent,Won-General,18456.00
"MINTER, SUE",DEMOCRATIC,VT,HOUSE DISTRICT WASHINGTON-CHITTENDEN-1,Challenger,Won-General,18062.41
"WILTON, WENDY",REPUBLICAN,VT,SENATE DISTRICT RUTLAND,Challenger,Won-General,17626.78
"CONDOS, JIM",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Incumbent,Won-General,17010.94
"SORRELL, WILLIAM H",DEMOCRATIC,VT,ATTORNEY GENERAL,Incumbent,Won-General,15906.37
"TREAT, SALLY",REPUBLICAN,VT,SENATE DISTRICT BENNINGTON,Challenger,Lost-General,14603.69
"MACGOVERN, JOHN",REPUBLICAN,VT,SENATE DISTRICT WINDSOR,Challenger,Lost-General,14263.00
"MAYO, BERNIER L",REPUBLICAN,VT,SENATE DISTRICT CALEDONIA,Incumbent,Lost-General,13487.00
"SNELLING, DIANE B",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Incumbent,Won-General,13429.92
"GIARD, HAROLD W",DEMOCRATIC,VT,SENATE DISTRICT ADDISON,Challenger,Won-General,13115.00
"WILKINSON, AL",DEMOCRATIC,VT,SENATE DISTRICT RUTLAND,Challenger,Lost-General,13077.40
"CHOATE, MATTHEW A",DEMOCRATIC,VT,SENATE DISTRICT CALEDONIA,Challenger,Lost-General,12053.57
"KITTELL, SARA BRANON",DEMOCRATIC,VT,SENATE DISTRICT FRANKLIN,Incumbent,Won-General,11821.83
"YOUNG, JEANNINE A",REPUBLICAN,VT,SENATE DISTRICT ESSEX-ORLEANS,Challenger,Lost-General,10611.60
"LARKIN, JEFFREY (ARVADS)",REPUBLICAN,VT,HOUSE DISTRICT WASHINGTON-CHITTENDEN-1,Challenger,Lost-General,10596.99
"KIMBELL, CHARLIE",REPUBLICAN,VT,SENATE DISTRICT WINDSOR,Challenger,Lost-General,10545.70
"KOCH, THOMAS F",REPUBLICAN,VT,HOUSE DISTRICT WASHINGTON-4,Incumbent,Won-General,10012.35
"SCHIAVONE, GEORGE A",REPUBLICAN,VT,HOUSE DISTRICT CHITTENDEN-5-2,Incumbent,Won-General,9867.99
"GERLACH, RALPH",REPUBLICAN,VT,HOUSE DISTRICT WASHINGTON-CHITTENDEN-1,Challenger,Lost-General,9863.96
"MACDONALD, MARK A",DEMOCRATIC,VT,SENATE DISTRICT ORANGE,Incumbent,Won-General,9852.00
"DOSTIS, ROBERT",DEMOCRATIC,VT,HOUSE DISTRICT WASHINGTON-CHITTENDEN-1,Incumbent,Won-General,9741.83
"SLASON, LAWRENCE G",REPUBLICAN,VT,HOUSE DISTRICT WINDHAM-4,Challenger,Lost-General,9525.00
"LYONS, VIRGINIA (GINNY)",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Incumbent,Won-General,9474.00
